TimeInterval,Time,WeekDay,HoliDay,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,交通量
2024/05/03,00:00,5,0,01F0584N,01F0557N,31,100,42
2024/05/03,00:00,5,0,01F0584N,01F0557N,32,93,17
2024/05/03,00:00,5,0,01F0584N,01F0557N,41,90,1
2024/05/03,00:00,5,0,01F0584N,01F0557N,42,86,9
2024/05/03,00:00,5,0,01F0584N,01F0557N,5,82,18
2024/05/03,00:00,5,0,01F0633N,01F0584N,31,104,40
2024/05/03,00:00,5,0,01F0633N,01F0584N,32,93,6
2024/05/03,00:00,5,0,01F0633N,01F0584N,41,0,0
2024/05/03,00:00,5,0,01F0633N,01F0584N,42,88,12
2024/05/03,00:00,5,0,01F0633N,01F0584N,5,86,20
2024/05/03,00:00,5,0,01F0578S,01F0633S,31,100,36
2024/05/03,00:00,5,0,01F0578S,01F0633S,32,93,6
2024/05/03,00:00,5,0,01F0578S,01F0633S,41,0,0
2024/05/03,00:00,5,0,01F0578S,01F0633S,42,93,16
2024/05/03,00:00,5,0,01F0578S,01F0633S,5,86,14
2024/05/03,00:00,5,0,01F0633S,01F0664S,31,97,42
2024/05/03,00:00,5,0,01F0633S,01F0664S,32,97,5
2024/05/03,00:00,5,0,01F0633S,01F0664S,41,79,1
2024/05/03,00:00,5,0,01F0633S,01F0664S,42,86,11
2024/05/03,00:00,5,0,01F0633S,01F0664S,5,90,16
2024/05/03,00:00,5,0,01F0633N,01H0579N,31,108,7
2024/05/03,00:00,5,0,01F0633N,01H0579N,32,100,2
2024/05/03,00:00,5,0,01F0633N,01H0579N,41,0,0
2024/05/03,00:00,5,0,01F0633N,01H0579N,42,0,0
2024/05/03,00:00,5,0,01F0633N,01H0579N,5,0,0
2024/05/03,00:00,5,0,01F0578S,01H0610S,31,99,6
2024/05/03,00:00,5,0,01F0578S,01H0610S,32,97,2
2024/05/03,00:00,5,0,01F0578S,01H0610S,41,82,1
2024/05/03,00:00,5,0,01F0578S,01H0610S,42,0,0
2024/05/03,00:00,5,0,01F0578S,01H0610S,5,0,0
2024/05/03,00:05,5,0,01F0584N,01F0557N,31,104,36
2024/05/03,00:05,5,0,01F0584N,01F0557N,32,97,7
2024/05/03,00:05,5,0,01F0584N,01F0557N,41,79,1
2024/05/03,00:05,5,0,01F0584N,01F0557N,42,95,12
2024/05/03,00:05,5,0,01F0584N,01F0557N,5,86,13
2024/05/03,00:05,5,0,01F0633N,01F0584N,31,100,23
2024/05/03,00:05,5,0,01F0633N,01F0584N,32,97,5
2024/05/03,00:05,5,0,01F0633N,01F0584N,41,93,2
2024/05/03,00:05,5,0,01F0633N,01F0584N,42,91,14
2024/05/03,00:05,5,0,01F0633N,01F0584N,5,82,16
2024/05/03,00:05,5,0,01F0578S,01F0633S,31,100,34
2024/05/03,00:05,5,0,01F0578S,01F0633S,32,86,2
2024/05/03,00:05,5,0,01F0578S,01F0633S,41,97,1
2024/05/03,00:05,5,0,01F0578S,01F0633S,42,90,13
2024/05/03,00:05,5,0,01F0578S,01F0633S,5,86,16
2024/05/03,00:05,5,0,01F0633S,01F0664S,31,97,46
2024/05/03,00:05,5,0,01F0633S,01F0664S,32,88,2
2024/05/03,00:05,5,0,01F0633S,01F0664S,41,90,1
2024/05/03,00:05,5,0,01F0633S,01F0664S,42,93,17
2024/05/03,00:05,5,0,01F0633S,01F0664S,5,86,13
2024/05/03,00:05,5,0,01F0633N,01H0579N,31,93,5
2024/05/03,00:05,5,0,01F0633N,01H0579N,32,93,1
2024/05/03,00:05,5,0,01F0633N,01H0579N,41,0,0
2024/05/03,00:05,5,0,01F0633N,01H0579N,42,0,0
2024/05/03,00:05,5,0,01F0633N,01H0579N,5,0,0
2024/05/03,00:05,5,0,01F0578S,01H0610S,31,93,11
2024/05/03,00:05,5,0,01F0578S,01H0610S,32,0,0
2024/05/03,00:05,5,0,01F0578S,01H0610S,41,0,0
2024/05/03,00:05,5,0,01F0578S,01H0610S,42,0,0
2024/05/03,00:05,5,0,01F0578S,01H0610S,5,0,0
2024/05/03,00:10,5,0,01F0584N,01F0557N,31,100,32
2024/05/03,00:10,5,0,01F0584N,01F0557N,32,97,5
2024/05/03,00:10,5,0,01F0584N,01F0557N,41,95,2
2024/05/03,00:10,5,0,01F0584N,01F0557N,42,90,12
2024/05/03,00:10,5,0,01F0584N,01F0557N,5,90,10
2024/05/03,00:10,5,0,01F0633N,01F0584N,31,100,18
2024/05/03,00:10,5,0,01F0633N,01F0584N,32,100,7
2024/05/03,00:10,5,0,01F0633N,01F0584N,41,0,0
2024/05/03,00:10,5,0,01F0633N,01F0584N,42,97,11
2024/05/03,00:10,5,0,01F0633N,01F0584N,5,86,9
2024/05/03,00:10,5,0,01F0578S,01F0633S,31,97,29
2024/05/03,00:10,5,0,01F0578S,01F0633S,32,93,10
2024/05/03,00:10,5,0,01F0578S,01F0633S,41,97,1
2024/05/03,00:10,5,0,01F0578S,01F0633S,42,93,11
2024/05/03,00:10,5,0,01F0578S,01F0633S,5,86,20
2024/05/03,00:10,5,0,01F0633S,01F0664S,31,97,34
2024/05/03,00:10,5,0,01F0633S,01F0664S,32,88,2
2024/05/03,00:10,5,0,01F0633S,01F0664S,41,93,1
2024/05/03,00:10,5,0,01F0633S,01F0664S,42,93,14
2024/05/03,00:10,5,0,01F0633S,01F0664S,5,90,17
2024/05/03,00:10,5,0,01F0633N,01H0579N,31,97,7
2024/05/03,00:10,5,0,01F0633N,01H0579N,32,104,2
2024/05/03,00:10,5,0,01F0633N,01H0579N,41,0,0
2024/05/03,00:10,5,0,01F0633N,01H0579N,42,0,0
2024/05/03,00:10,5,0,01F0633N,01H0579N,5,0,0
2024/05/03,00:10,5,0,01F0578S,01H0610S,31,97,7
2024/05/03,00:10,5,0,01F0578S,01H0610S,32,111,1
2024/05/03,00:10,5,0,01F0578S,01H0610S,41,0,0
2024/05/03,00:10,5,0,01F0578S,01H0610S,42,0,0
2024/05/03,00:10,5,0,01F0578S,01H0610S,5,0,0
2024/05/03,00:15,5,0,01F0584N,01F0557N,31,104,31
2024/05/03,00:15,5,0,01F0584N,01F0557N,32,97,15
2024/05/03,00:15,5,0,01F0584N,01F0557N,41,86,1
2024/05/03,00:15,5,0,01F0584N,01F0557N,42,100,7
2024/05/03,00:15,5,0,01F0584N,01F0557N,5,82,17
2024/05/03,00:15,5,0,01F0633N,01F0584N,31,100,34
2024/05/03,00:15,5,0,01F0633N,01F0584N,32,93,12
2024/05/03,00:15,5,0,01F0633N,01F0584N,41,93,2
2024/05/03,00:15,5,0,01F0633N,01F0584N,42,99,10
2024/05/03,00:15,5,0,01F0633N,01F0584N,5,90,19
2024/05/03,00:15,5,0,01F0578S,01F0633S,31,97,21
2024/05/03,00:15,5,0,01F0578S,01F0633S,32,93,7
2024/05/03,00:15,5,0,01F0578S,01F0633S,41,0,0
2024/05/03,00:15,5,0,01F0578S,01F0633S,42,93,14
2024/05/03,00:15,5,0,01F0578S,01F0633S,5,86,15
2024/05/03,00:15,5,0,01F0633S,01F0664S,31,97,37
2024/05/03,00:15,5,0,01F0633S,01F0664S,32,95,6
2024/05/03,00:15,5,0,01F0633S,01F0664S,41,0,0
2024/05/03,00:15,5,0,01F0633S,01F0664S,42,93,14
2024/05/03,00:15,5,0,01F0633S,01F0664S,5,82,18
2024/05/03,00:15,5,0,01F0633N,01H0579N,31,99,8
2024/05/03,00:15,5,0,01F0633N,01H0579N,32,108,3
2024/05/03,00:15,5,0,01F0633N,01H0579N,41,93,1
2024/05/03,00:15,5,0,01F0633N,01H0579N,42,0,0
2024/05/03,00:15,5,0,01F0633N,01H0579N,5,0,0
2024/05/03,00:15,5,0,01F0578S,01H0610S,31,104,6
2024/05/03,00:15,5,0,01F0578S,01H0610S,32,0,0
2024/05/03,00:15,5,0,01F0578S,01H0610S,41,93,1
2024/05/03,00:15,5,0,01F0578S,01H0610S,42,0,0
2024/05/03,00:15,5,0,01F0578S,01H0610S,5,0,0
2024/05/03,00:20,5,0,01F0584N,01F0557N,31,100,39
2024/05/03,00:20,5,0,01F0584N,01F0557N,32,95,10
2024/05/03,00:20,5,0,01F0584N,01F0557N,41,93,2
2024/05/03,00:20,5,0,01F0584N,01F0557N,42,86,9
2024/05/03,00:20,5,0,01F0584N,01F0557N,5,90,17
2024/05/03,00:20,5,0,01F0633N,01F0584N,31,99,18
2024/05/03,00:20,5,0,01F0633N,01F0584N,32,97,7
2024/05/03,00:20,5,0,01F0633N,01F0584N,41,0,0
2024/05/03,00:20,5,0,01F0633N,01F0584N,42,86,11
2024/05/03,00:20,5,0,01F0633N,01F0584N,5,90,16
2024/05/03,00:20,5,0,01F0578S,01F0633S,31,100,28
2024/05/03,00:20,5,0,01F0578S,01F0633S,32,97,7
2024/05/03,00:20,5,0,01F0578S,01F0633S,41,0,0
2024/05/03,00:20,5,0,01F0578S,01F0633S,42,90,7
2024/05/03,00:20,5,0,01F0578S,01F0633S,5,82,11
2024/05/03,00:20,5,0,01F0633S,01F0664S,31,100,25
2024/05/03,00:20,5,0,01F0633S,01F0664S,32,93,6
2024/05/03,00:20,5,0,01F0633S,01F0664S,41,0,0
2024/05/03,00:20,5,0,01F0633S,01F0664S,42,86,7
2024/05/03,00:20,5,0,01F0633S,01F0664S,5,86,11
2024/05/03,00:20,5,0,01F0633N,01H0579N,31,97,6
2024/05/03,00:20,5,0,01F0633N,01H0579N,32,100,1
2024/05/03,00:20,5,0,01F0633N,01H0579N,41,0,0
2024/05/03,00:20,5,0,01F0633N,01H0579N,42,0,0
2024/05/03,00:20,5,0,01F0633N,01H0579N,5,0,0
2024/05/03,00:20,5,0,01F0578S,01H0610S,31,104,5
2024/05/03,00:20,5,0,01F0578S,01H0610S,32,104,1
2024/05/03,00:20,5,0,01F0578S,01H0610S,41,0,0
2024/05/03,00:20,5,0,01F0578S,01H0610S,42,0,0
2024/05/03,00:20,5,0,01F0578S,01H0610S,5,0,0
2024/05/03,00:25,5,0,01F0584N,01F0557N,31,100,35
2024/05/03,00:25,5,0,01F0584N,01F0557N,32,97,7
2024/05/03,00:25,5,0,01F0584N,01F0557N,41,100,3
2024/05/03,00:25,5,0,01F0584N,01F0557N,42,90,8
2024/05/03,00:25,5,0,01F0584N,01F0557N,5,90,17
2024/05/03,00:25,5,0,01F0633N,01F0584N,31,104,31
2024/05/03,00:25,5,0,01F0633N,01F0584N,32,97,8
2024/05/03,00:25,5,0,01F0633N,01F0584N,41,97,2
2024/05/03,00:25,5,0,01F0633N,01F0584N,42,97,11
2024/05/03,00:25,5,0,01F0633N,01F0584N,5,86,19
2024/05/03,00:25,5,0,01F0578S,01F0633S,31,100,29
2024/05/03,00:25,5,0,01F0578S,01F0633S,32,97,4
2024/05/03,00:25,5,0,01F0578S,01F0633S,41,93,1
2024/05/03,00:25,5,0,01F0578S,01F0633S,42,90,11
2024/05/03,00:25,5,0,01F0578S,01F0633S,5,90,17
2024/05/03,00:25,5,0,01F0633S,01F0664S,31,97,33
2024/05/03,00:25,5,0,01F0633S,01F0664S,32,88,4
2024/05/03,00:25,5,0,01F0633S,01F0664S,41,86,1
