TimeInterval,Time,WeekDay,HoliDay,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,交通量
2024/05/30,00:00,4,0,01F0584N,01F0557N,31,100,37
2024/05/30,00:00,4,0,01F0584N,01F0557N,32,100,8
2024/05/30,00:00,4,0,01F0584N,01F0557N,41,93,2
2024/05/30,00:00,4,0,01F0584N,01F0557N,42,97,7
2024/05/30,00:00,4,0,01F0584N,01F0557N,5,82,24
2024/05/30,00:00,4,0,01F0633N,01F0584N,31,100,34
2024/05/30,00:00,4,0,01F0633N,01F0584N,32,97,7
2024/05/30,00:00,4,0,01F0633N,01F0584N,41,93,2
2024/05/30,00:00,4,0,01F0633N,01F0584N,42,102,6
2024/05/30,00:00,4,0,01F0633N,01F0584N,5,88,24
2024/05/30,00:00,4,0,01F0578S,01F0633S,31,100,24
2024/05/30,00:00,4,0,01F0578S,01F0633S,32,104,10
2024/05/30,00:00,4,0,01F0578S,01F0633S,41,57,2
2024/05/30,00:00,4,0,01F0578S,01F0633S,42,93,11
2024/05/30,00:00,4,0,01F0578S,01F0633S,5,90,15
2024/05/30,00:00,4,0,01F0633S,01F0664S,31,97,31
2024/05/30,00:00,4,0,01F0633S,01F0664S,32,97,11
2024/05/30,00:00,4,0,01F0633S,01F0664S,41,93,2
2024/05/30,00:00,4,0,01F0633S,01F0664S,42,90,9
2024/05/30,00:00,4,0,01F0633S,01F0664S,5,82,12
2024/05/30,00:00,4,0,01F0633N,01H0579N,31,100,7
2024/05/30,00:00,4,0,01F0633N,01H0579N,32,97,1
2024/05/30,00:00,4,0,01F0633N,01H0579N,41,0,0
2024/05/30,00:00,4,0,01F0633N,01H0579N,42,0,0
2024/05/30,00:00,4,0,01F0633N,01H0579N,5,0,0
2024/05/30,00:00,4,0,01F0578S,01H0610S,31,95,6
2024/05/30,00:00,4,0,01F0578S,01H0610S,32,97,1
2024/05/30,00:00,4,0,01F0578S,01H0610S,41,0,0
2024/05/30,00:00,4,0,01F0578S,01H0610S,42,0,0
2024/05/30,00:00,4,0,01F0578S,01H0610S,5,0,0
2024/05/30,00:05,4,0,01F0584N,01F0557N,31,100,45
2024/05/30,00:05,4,0,01F0584N,01F0557N,32,93,6
2024/05/30,00:05,4,0,01F0584N,01F0557N,41,93,1
2024/05/30,00:05,4,0,01F0584N,01F0557N,42,93,6
2024/05/30,00:05,4,0,01F0584N,01F0557N,5,86,19
2024/05/30,00:05,4,0,01F0633N,01F0584N,31,104,37
2024/05/30,00:05,4,0,01F0633N,01F0584N,32,90,6
2024/05/30,00:05,4,0,01F0633N,01F0584N,41,97,1
2024/05/30,00:05,4,0,01F0633N,01F0584N,42,88,10
2024/05/30,00:05,4,0,01F0633N,01F0584N,5,86,21
2024/05/30,00:05,4,0,01F0578S,01F0633S,31,104,35
2024/05/30,00:05,4,0,01F0578S,01F0633S,32,102,6
2024/05/30,00:05,4,0,01F0578S,01F0633S,41,97,1
2024/05/30,00:05,4,0,01F0578S,01F0633S,42,86,14
2024/05/30,00:05,4,0,01F0578S,01F0633S,5,82,12
2024/05/30,00:05,4,0,01F0633S,01F0664S,31,97,30
2024/05/30,00:05,4,0,01F0633S,01F0664S,32,97,6
2024/05/30,00:05,4,0,01F0633S,01F0664S,41,0,0
2024/05/30,00:05,4,0,01F0633S,01F0664S,42,82,11
2024/05/30,00:05,4,0,01F0633S,01F0664S,5,86,14
2024/05/30,00:05,4,0,01F0633N,01H0579N,31,104,10
2024/05/30,00:05,4,0,01F0633N,01H0579N,32,93,3
2024/05/30,00:05,4,0,01F0633N,01H0579N,41,0,0
2024/05/30,00:05,4,0,01F0633N,01H0579N,42,0,0
2024/05/30,00:05,4,0,01F0633N,01H0579N,5,0,0
2024/05/30,00:05,4,0,01F0578S,01H0610S,31,102,4
2024/05/30,00:05,4,0,01F0578S,01H0610S,32,86,1
2024/05/30,00:05,4,0,01F0578S,01H0610S,41,0,0
2024/05/30,00:05,4,0,01F0578S,01H0610S,42,0,0
2024/05/30,00:05,4,0,01F0578S,01H0610S,5,0,0
2024/05/30,00:10,4,0,01F0584N,01F0557N,31,104,47
2024/05/30,00:10,4,0,01F0584N,01F0557N,32,91,10
2024/05/30,00:10,4,0,01F0584N,01F0557N,41,0,0
2024/05/30,00:10,4,0,01F0584N,01F0557N,42,81,8
2024/05/30,00:10,4,0,01F0584N,01F0557N,5,90,13
2024/05/30,00:10,4,0,01F0633N,01F0584N,31,100,37
2024/05/30,00:10,4,0,01F0633N,01F0584N,32,97,9
2024/05/30,00:10,4,0,01F0633N,01F0584N,41,0,0
2024/05/30,00:10,4,0,01F0633N,01F0584N,42,93,11
2024/05/30,00:10,4,0,01F0633N,01F0584N,5,91,8
2024/05/30,00:10,4,0,01F0578S,01F0633S,31,100,27
2024/05/30,00:10,4,0,01F0578S,01F0633S,32,90,5
2024/05/30,00:10,4,0,01F0578S,01F0633S,41,0,0
2024/05/30,00:10,4,0,01F0578S,01F0633S,42,88,8
2024/05/30,00:10,4,0,01F0578S,01F0633S,5,86,12
2024/05/30,00:10,4,0,01F0633S,01F0664S,31,100,39
2024/05/30,00:10,4,0,01F0633S,01F0664S,32,99,4
2024/05/30,00:10,4,0,01F0633S,01F0664S,41,93,1
2024/05/30,00:10,4,0,01F0633S,01F0664S,42,86,9
2024/05/30,00:10,4,0,01F0633S,01F0664S,5,81,12
2024/05/30,00:10,4,0,01F0633N,01H0579N,31,100,13
2024/05/30,00:10,4,0,01F0633N,01H0579N,32,97,1
2024/05/30,00:10,4,0,01F0633N,01H0579N,41,0,0
2024/05/30,00:10,4,0,01F0633N,01H0579N,42,0,0
2024/05/30,00:10,4,0,01F0633N,01H0579N,5,0,0
2024/05/30,00:10,4,0,01F0578S,01H0610S,31,100,12
2024/05/30,00:10,4,0,01F0578S,01H0610S,32,91,2
2024/05/30,00:10,4,0,01F0578S,01H0610S,41,97,1
2024/05/30,00:10,4,0,01F0578S,01H0610S,42,0,0
2024/05/30,00:10,4,0,01F0578S,01H0610S,5,0,0
2024/05/30,00:15,4,0,01F0584N,01F0557N,31,104,34
2024/05/30,00:15,4,0,01F0584N,01F0557N,32,86,7
2024/05/30,00:15,4,0,01F0584N,01F0557N,41,93,1
2024/05/30,00:15,4,0,01F0584N,01F0557N,42,90,8
2024/05/30,00:15,4,0,01F0584N,01F0557N,5,90,12
2024/05/30,00:15,4,0,01F0633N,01F0584N,31,100,27
2024/05/30,00:15,4,0,01F0633N,01F0584N,32,104,7
2024/05/30,00:15,4,0,01F0633N,01F0584N,41,99,2
2024/05/30,00:15,4,0,01F0633N,01F0584N,42,93,10
2024/05/30,00:15,4,0,01F0633N,01F0584N,5,90,17
2024/05/30,00:15,4,0,01F0578S,01F0633S,31,93,27
2024/05/30,00:15,4,0,01F0578S,01F0633S,32,97,5
2024/05/30,00:15,4,0,01F0578S,01F0633S,41,0,0
2024/05/30,00:15,4,0,01F0578S,01F0633S,42,90,9
2024/05/30,00:15,4,0,01F0578S,01F0633S,5,86,8
2024/05/30,00:15,4,0,01F0633S,01F0664S,31,97,27
2024/05/30,00:15,4,0,01F0633S,01F0664S,32,90,3
2024/05/30,00:15,4,0,01F0633S,01F0664S,41,0,0
2024/05/30,00:15,4,0,01F0633S,01F0664S,42,88,10
2024/05/30,00:15,4,0,01F0633S,01F0664S,5,86,11
2024/05/30,00:15,4,0,01F0633N,01H0579N,31,108,9
2024/05/30,00:15,4,0,01F0633N,01H0579N,32,102,2
2024/05/30,00:15,4,0,01F0633N,01H0579N,41,0,0
2024/05/30,00:15,4,0,01F0633N,01H0579N,42,0,0
2024/05/30,00:15,4,0,01F0633N,01H0579N,5,0,0
2024/05/30,00:15,4,0,01F0578S,01H0610S,31,100,10
2024/05/30,00:15,4,0,01F0578S,01H0610S,32,91,2
2024/05/30,00:15,4,0,01F0578S,01H0610S,41,97,1
2024/05/30,00:15,4,0,01F0578S,01H0610S,42,0,0
2024/05/30,00:15,4,0,01F0578S,01H0610S,5,0,0
2024/05/30,00:20,4,0,01F0584N,01F0557N,31,100,33
2024/05/30,00:20,4,0,01F0584N,01F0557N,32,100,5
2024/05/30,00:20,4,0,01F0584N,01F0557N,41,95,2
2024/05/30,00:20,4,0,01F0584N,01F0557N,42,95,8
2024/05/30,00:20,4,0,01F0584N,01F0557N,5,90,13
2024/05/30,00:20,4,0,01F0633N,01F0584N,31,100,24
2024/05/30,00:20,4,0,01F0633N,01F0584N,32,108,4
2024/05/30,00:20,4,0,01F0633N,01F0584N,41,97,1
2024/05/30,00:20,4,0,01F0633N,01F0584N,42,82,9
2024/05/30,00:20,4,0,01F0633N,01F0584N,5,90,17
2024/05/30,00:20,4,0,01F0578S,01F0633S,31,100,41
2024/05/30,00:20,4,0,01F0578S,01F0633S,32,91,10
2024/05/30,00:20,4,0,01F0578S,01F0633S,41,0,0
2024/05/30,00:20,4,0,01F0578S,01F0633S,42,82,8
2024/05/30,00:20,4,0,01F0578S,01F0633S,5,86,18
2024/05/30,00:20,4,0,01F0633S,01F0664S,31,97,37
2024/05/30,00:20,4,0,01F0633S,01F0664S,32,86,7
2024/05/30,00:20,4,0,01F0633S,01F0664S,41,0,0
2024/05/30,00:20,4,0,01F0633S,01F0664S,42,90,3
2024/05/30,00:20,4,0,01F0633S,01F0664S,5,86,16
2024/05/30,00:20,4,0,01F0633N,01H0579N,31,93,5
2024/05/30,00:20,4,0,01F0633N,01H0579N,32,100,2
2024/05/30,00:20,4,0,01F0633N,01H0579N,41,0,0
2024/05/30,00:20,4,0,01F0633N,01H0579N,42,0,0
2024/05/30,00:20,4,0,01F0633N,01H0579N,5,0,0
2024/05/30,00:20,4,0,01F0578S,01H0610S,31,99,8
2024/05/30,00:20,4,0,01F0578S,01H0610S,32,93,1
2024/05/30,00:20,4,0,01F0578S,01H0610S,41,0,0
2024/05/30,00:20,4,0,01F0578S,01H0610S,42,0,0
2024/05/30,00:20,4,0,01F0578S,01H0610S,5,0,0
2024/05/30,00:25,4,0,01F0584N,01F0557N,31,100,31
2024/05/30,00:25,4,0,01F0584N,01F0557N,32,84,2
2024/05/30,00:25,4,0,01F0584N,01F0557N,41,97,1
2024/05/30,00:25,4,0,01F0584N,01F0557N,42,97,7
2024/05/30,00:25,4,0,01F0584N,01F0557N,5,86,11
2024/05/30,00:25,4,0,01F0633N,01F0584N,31,100,31
2024/05/30,00:25,4,0,01F0633N,01F0584N,32,99,2
2024/05/30,00:25,4,0,01F0633N,01F0584N,41,97,1
2024/05/30,00:25,4,0,01F0633N,01F0584N,42,95,6
2024/05/30,00:25,4,0,01F0633N,01F0584N,5,90,9
2024/05/30,00:25,4,0,01F0578S,01F0633S,31,100,32
2024/05/30,00:25,4,0,01F0578S,01F0633S,32,88,8
2024/05/30,00:25,4,0,01F0578S,01F0633S,41,97,1
2024/05/30,00:25,4,0,01F0578S,01F0633S,42,93,13
2024/05/30,00:25,4,0,01F0578S,01F0633S,5,90,7
2024/05/30,00:25,4,0,01F0633S,01F0664S,31,95,34
2024/05/30,00:25,4,0,01F0633S,01F0664S,32,91,6
2024/05/30,00:25,4,0,01F0633S,01F0664S,41,90,1
2024/05/30,00:25,4,0,01F0633S,01F0664S,42,90,10
2024/05/30,00:25,4,0,01F0633S,01F0664S,5,86,12
