TimeInterval,Time,WeekDay,HoliDay,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,交通量
2024/05/02,00:00,4,0,01F0584N,01F0557N,31,100,50
2024/05/02,00:00,4,0,01F0633N,01F0584N,31,104,26
2024/05/02,00:00,4,0,01F0578S,01F0633S,31,100,35
2024/05/02,00:00,4,0,01F0633S,01F0664S,31,100,40
2024/05/02,00:00,4,0,01F0633N,01H0579N,31,97,8
2024/05/02,00:00,4,0,01F0578S,01H0610S,31,97,8
2024/05/02,00:05,4,0,01F0584N,01F0557N,31,99,50
2024/05/02,00:05,4,0,01F0633N,01F0584N,31,100,45
2024/05/02,00:05,4,0,01F0578S,01F0633S,31,97,35
2024/05/02,00:05,4,0,01F0633S,01F0664S,31,100,41
2024/05/02,00:05,4,0,01F0633N,01H0579N,31,104,8
2024/05/02,00:05,4,0,01F0578S,01H0610S,31,104,10
2024/05/02,00:10,4,0,01F0584N,01F0557N,31,104,49
2024/05/02,00:10,4,0,01F0633N,01F0584N,31,104,35
2024/05/02,00:10,4,0,01F0578S,01F0633S,31,100,39
2024/05/02,00:10,4,0,01F0633S,01F0664S,31,100,35
2024/05/02,00:10,4,0,01F0633N,01H0579N,31,100,9
2024/05/02,00:10,4,0,01F0578S,01H0610S,31,99,6
2024/05/02,00:15,4,0,01F0584N,01F0557N,31,97,36
2024/05/02,00:15,4,0,01F0633N,01F0584N,31,100,36
2024/05/02,00:15,4,0,01F0578S,01F0633S,31,97,32
2024/05/02,00:15,4,0,01F0633S,01F0664S,31,97,34
2024/05/02,00:15,4,0,01F0633N,01H0579N,31,99,8
2024/05/02,00:15,4,0,01F0578S,01H0610S,31,97,5
2024/05/02,00:20,4,0,01F0584N,01F0557N,31,100,48
2024/05/02,00:20,4,0,01F0633N,01F0584N,31,100,38
2024/05/02,00:20,4,0,01F0578S,01F0633S,31,100,30
2024/05/02,00:20,4,0,01F0633S,01F0664S,31,97,46
2024/05/02,00:20,4,0,01F0633N,01H0579N,31,100,3
2024/05/02,00:20,4,0,01F0578S,01H0610S,31,104,4
2024/05/02,00:25,4,0,01F0584N,01F0557N,31,97,40
2024/05/02,00:25,4,0,01F0633N,01F0584N,31,93,33
2024/05/02,00:25,4,0,01F0578S,01F0633S,31,104,31
2024/05/02,00:25,4,0,01F0633S,01F0664S,31,100,31
2024/05/02,00:25,4,0,01F0633N,01H0579N,31,102,6
2024/05/02,00:25,4,0,01F0578S,01H0610S,31,104,7
2024/05/02,00:30,4,0,01F0584N,01F0557N,31,97,46
2024/05/02,00:30,4,0,01F0633N,01F0584N,31,97,31
2024/05/02,00:30,4,0,01F0578S,01F0633S,31,97,34
2024/05/02,00:30,4,0,01F0633S,01F0664S,31,100,29
2024/05/02,00:30,4,0,01F0633N,01H0579N,31,100,9
2024/05/02,00:30,4,0,01F0578S,01H0610S,31,100,8
2024/05/02,00:35,4,0,01F0584N,01F0557N,31,97,37
2024/05/02,00:35,4,0,01F0633N,01F0584N,31,100,25
2024/05/02,00:35,4,0,01F0578S,01F0633S,31,97,28
2024/05/02,00:35,4,0,01F0633S,01F0664S,31,97,41
2024/05/02,00:35,4,0,01F0633N,01H0579N,31,108,7
2024/05/02,00:35,4,0,01F0578S,01H0610S,31,100,7
2024/05/02,00:40,4,0,01F0584N,01F0557N,31,97,35
2024/05/02,00:40,4,0,01F0633N,01F0584N,31,100,28
2024/05/02,00:40,4,0,01F0578S,01F0633S,31,100,23
2024/05/02,00:40,4,0,01F0633S,01F0664S,31,97,30
