TimeInterval,Time,WeekDay,HoliDay,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,交通量
2024/05/13,00:00,1,0,01F0584N,01F0557N,31,97,122
2024/05/13,00:00,1,0,01F0584N,01F0557N,32,97,27
2024/05/13,00:00,1,0,01F0584N,01F0557N,41,88,4
2024/05/13,00:00,1,0,01F0584N,01F0557N,42,79,7
2024/05/13,00:00,1,0,01F0584N,01F0557N,5,84,6
2024/05/13,00:00,1,0,01F0633N,01F0584N,31,97,107
2024/05/13,00:00,1,0,01F0633N,01F0584N,32,93,14
2024/05/13,00:00,1,0,01F0633N,01F0584N,41,93,3
2024/05/13,00:00,1,0,01F0633N,01F0584N,42,79,5
2024/05/13,00:00,1,0,01F0633N,01F0584N,5,86,5
2024/05/13,00:00,1,0,01F0578S,01F0633S,31,97,48
2024/05/13,00:00,1,0,01F0578S,01F0633S,32,79,5
2024/05/13,00:00,1,0,01F0578S,01F0633S,41,0,0
2024/05/13,00:00,1,0,01F0578S,01F0633S,42,86,5
2024/05/13,00:00,1,0,01F0578S,01F0633S,5,75,5
2024/05/13,00:00,1,0,01F0633S,01F0664S,31,97,62
2024/05/13,00:00,1,0,01F0633S,01F0664S,32,93,8
2024/05/13,00:00,1,0,01F0633S,01F0664S,41,0,0
2024/05/13,00:00,1,0,01F0633S,01F0664S,42,86,4
2024/05/13,00:00,1,0,01F0633S,01F0664S,5,79,6
2024/05/13,00:00,1,0,01F0633N,01H0579N,31,93,17
2024/05/13,00:00,1,0,01F0633N,01H0579N,32,86,7
2024/05/13,00:00,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,00:00,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,00:00,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,00:00,1,0,01F0578S,01H0610S,31,93,15
2024/05/13,00:00,1,0,01F0578S,01H0610S,32,86,1
2024/05/13,00:00,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,00:00,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,00:00,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,00:05,1,0,01F0584N,01F0557N,31,95,118
2024/05/13,00:05,1,0,01F0584N,01F0557N,32,86,11
2024/05/13,00:05,1,0,01F0584N,01F0557N,41,93,5
2024/05/13,00:05,1,0,01F0584N,01F0557N,42,86,4
2024/05/13,00:05,1,0,01F0584N,01F0557N,5,90,3
2024/05/13,00:05,1,0,01F0633N,01F0584N,31,100,84
2024/05/13,00:05,1,0,01F0633N,01F0584N,32,97,11
2024/05/13,00:05,1,0,01F0633N,01F0584N,41,79,3
2024/05/13,00:05,1,0,01F0633N,01F0584N,42,91,6
2024/05/13,00:05,1,0,01F0633N,01F0584N,5,90,7
2024/05/13,00:05,1,0,01F0578S,01F0633S,31,97,38
2024/05/13,00:05,1,0,01F0578S,01F0633S,32,93,7
2024/05/13,00:05,1,0,01F0578S,01F0633S,41,0,0
2024/05/13,00:05,1,0,01F0578S,01F0633S,42,82,3
2024/05/13,00:05,1,0,01F0578S,01F0633S,5,86,5
2024/05/13,00:05,1,0,01F0633S,01F0664S,31,97,52
2024/05/13,00:05,1,0,01F0633S,01F0664S,32,93,5
2024/05/13,00:05,1,0,01F0633S,01F0664S,41,0,0
2024/05/13,00:05,1,0,01F0633S,01F0664S,42,88,2
2024/05/13,00:05,1,0,01F0633S,01F0664S,5,86,8
2024/05/13,00:05,1,0,01F0633N,01H0579N,31,99,12
2024/05/13,00:05,1,0,01F0633N,01H0579N,32,93,2
2024/05/13,00:05,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,00:05,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,00:05,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,00:05,1,0,01F0578S,01H0610S,31,93,5
2024/05/13,00:05,1,0,01F0578S,01H0610S,32,82,1
2024/05/13,00:05,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,00:05,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,00:05,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,00:10,1,0,01F0584N,01F0557N,31,97,92
2024/05/13,00:10,1,0,01F0584N,01F0557N,32,91,18
2024/05/13,00:10,1,0,01F0584N,01F0557N,41,97,1
2024/05/13,00:10,1,0,01F0584N,01F0557N,42,88,4
2024/05/13,00:10,1,0,01F0584N,01F0557N,5,86,9
2024/05/13,00:10,1,0,01F0633N,01F0584N,31,97,91
2024/05/13,00:10,1,0,01F0633N,01F0584N,32,97,15
2024/05/13,00:10,1,0,01F0633N,01F0584N,41,18,1
2024/05/13,00:10,1,0,01F0633N,01F0584N,42,93,5
2024/05/13,00:10,1,0,01F0633N,01F0584N,5,86,7
2024/05/13,00:10,1,0,01F0578S,01F0633S,31,97,43
2024/05/13,00:10,1,0,01F0578S,01F0633S,32,99,4
2024/05/13,00:10,1,0,01F0578S,01F0633S,41,91,4
2024/05/13,00:10,1,0,01F0578S,01F0633S,42,90,1
2024/05/13,00:10,1,0,01F0578S,01F0633S,5,90,4
2024/05/13,00:10,1,0,01F0633S,01F0664S,31,97,45
2024/05/13,00:10,1,0,01F0633S,01F0664S,32,93,12
2024/05/13,00:10,1,0,01F0633S,01F0664S,41,97,2
2024/05/13,00:10,1,0,01F0633S,01F0664S,42,79,1
2024/05/13,00:10,1,0,01F0633S,01F0664S,5,90,3
2024/05/13,00:10,1,0,01F0633N,01H0579N,31,93,17
2024/05/13,00:10,1,0,01F0633N,01H0579N,32,0,0
2024/05/13,00:10,1,0,01F0633N,01H0579N,41,18,1
2024/05/13,00:10,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,00:10,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,00:10,1,0,01F0578S,01H0610S,31,93,11
2024/05/13,00:10,1,0,01F0578S,01H0610S,32,82,1
2024/05/13,00:10,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,00:10,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,00:10,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,00:15,1,0,01F0584N,01F0557N,31,97,102
2024/05/13,00:15,1,0,01F0584N,01F0557N,32,97,20
2024/05/13,00:15,1,0,01F0584N,01F0557N,41,91,2
2024/05/13,00:15,1,0,01F0584N,01F0557N,42,88,4
2024/05/13,00:15,1,0,01F0584N,01F0557N,5,86,6
2024/05/13,00:15,1,0,01F0633N,01F0584N,31,100,64
2024/05/13,00:15,1,0,01F0633N,01F0584N,32,104,10
2024/05/13,00:15,1,0,01F0633N,01F0584N,41,97,1
2024/05/13,00:15,1,0,01F0633N,01F0584N,42,90,3
2024/05/13,00:15,1,0,01F0633N,01F0584N,5,86,6
2024/05/13,00:15,1,0,01F0578S,01F0633S,31,97,34
2024/05/13,00:15,1,0,01F0578S,01F0633S,32,93,7
2024/05/13,00:15,1,0,01F0578S,01F0633S,41,61,4
2024/05/13,00:15,1,0,01F0578S,01F0633S,42,90,5
2024/05/13,00:15,1,0,01F0578S,01F0633S,5,79,2
2024/05/13,00:15,1,0,01F0633S,01F0664S,31,97,48
2024/05/13,00:15,1,0,01F0633S,01F0664S,32,100,5
2024/05/13,00:15,1,0,01F0633S,01F0664S,41,93,4
2024/05/13,00:15,1,0,01F0633S,01F0664S,42,90,6
2024/05/13,00:15,1,0,01F0633S,01F0664S,5,72,1
2024/05/13,00:15,1,0,01F0633N,01H0579N,31,100,11
2024/05/13,00:15,1,0,01F0633N,01H0579N,32,93,5
2024/05/13,00:15,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,00:15,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,00:15,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,00:15,1,0,01F0578S,01H0610S,31,95,16
2024/05/13,00:15,1,0,01F0578S,01H0610S,32,84,2
2024/05/13,00:15,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,00:15,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,00:15,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,00:20,1,0,01F0584N,01F0557N,31,97,81
2024/05/13,00:20,1,0,01F0584N,01F0557N,32,97,17
2024/05/13,00:20,1,0,01F0584N,01F0557N,41,93,2
2024/05/13,00:20,1,0,01F0584N,01F0557N,42,84,4
2024/05/13,00:20,1,0,01F0584N,01F0557N,5,86,9
2024/05/13,00:20,1,0,01F0633N,01F0584N,31,100,63
2024/05/13,00:20,1,0,01F0633N,01F0584N,32,100,15
2024/05/13,00:20,1,0,01F0633N,01F0584N,41,54,2
2024/05/13,00:20,1,0,01F0633N,01F0584N,42,84,4
2024/05/13,00:20,1,0,01F0633N,01F0584N,5,86,9
2024/05/13,00:20,1,0,01F0578S,01F0633S,31,97,42
2024/05/13,00:20,1,0,01F0578S,01F0633S,32,100,3
2024/05/13,00:20,1,0,01F0578S,01F0633S,41,97,1
2024/05/13,00:20,1,0,01F0578S,01F0633S,42,93,3
2024/05/13,00:20,1,0,01F0578S,01F0633S,5,84,6
2024/05/13,00:20,1,0,01F0633S,01F0664S,31,97,41
2024/05/13,00:20,1,0,01F0633S,01F0664S,32,93,5
2024/05/13,00:20,1,0,01F0633S,01F0664S,41,93,1
2024/05/13,00:20,1,0,01F0633S,01F0664S,42,86,3
2024/05/13,00:20,1,0,01F0633S,01F0664S,5,84,4
2024/05/13,00:20,1,0,01F0633N,01H0579N,31,95,6
2024/05/13,00:20,1,0,01F0633N,01H0579N,32,97,3
2024/05/13,00:20,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,00:20,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,00:20,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,00:20,1,0,01F0578S,01H0610S,31,93,7
2024/05/13,00:20,1,0,01F0578S,01H0610S,32,99,4
2024/05/13,00:20,1,0,01F0578S,01H0610S,41,86,2
2024/05/13,00:20,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,00:20,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,00:25,1,0,01F0584N,01F0557N,31,97,68
2024/05/13,00:25,1,0,01F0584N,01F0557N,32,97,15
2024/05/13,00:25,1,0,01F0584N,01F0557N,41,95,4
2024/05/13,00:25,1,0,01F0584N,01F0557N,42,90,5
2024/05/13,00:25,1,0,01F0584N,01F0557N,5,86,10
2024/05/13,00:25,1,0,01F0633N,01F0584N,31,100,50
2024/05/13,00:25,1,0,01F0633N,01F0584N,32,97,14
2024/05/13,00:25,1,0,01F0633N,01F0584N,41,95,2
2024/05/13,00:25,1,0,01F0633N,01F0584N,42,86,6
2024/05/13,00:25,1,0,01F0633N,01F0584N,5,86,12
2024/05/13,00:25,1,0,01F0578S,01F0633S,31,93,32
2024/05/13,00:25,1,0,01F0578S,01F0633S,32,100,7
2024/05/13,00:25,1,0,01F0578S,01F0633S,41,88,2
2024/05/13,00:25,1,0,01F0578S,01F0633S,42,100,5
2024/05/13,00:25,1,0,01F0578S,01F0633S,5,86,3
2024/05/13,00:25,1,0,01F0633S,01F0664S,31,93,44
2024/05/13,00:25,1,0,01F0633S,01F0664S,32,102,6
2024/05/13,00:25,1,0,01F0633S,01F0664S,41,86,1
2024/05/13,00:25,1,0,01F0633S,01F0664S,42,90,5
2024/05/13,00:25,1,0,01F0633S,01F0664S,5,90,3
2024/05/13,00:25,1,0,01F0633N,01H0579N,31,93,10
2024/05/13,00:25,1,0,01F0633N,01H0579N,32,0,0
2024/05/13,00:25,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,00:25,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,00:25,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,00:25,1,0,01F0578S,01H0610S,31,97,4
2024/05/13,00:25,1,0,01F0578S,01H0610S,32,86,3
2024/05/13,00:25,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,00:25,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,00:25,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,00:30,1,0,01F0584N,01F0557N,31,100,57
2024/05/13,00:30,1,0,01F0584N,01F0557N,32,97,13
2024/05/13,00:30,1,0,01F0584N,01F0557N,41,90,3
2024/05/13,00:30,1,0,01F0584N,01F0557N,42,90,5
2024/05/13,00:30,1,0,01F0584N,01F0557N,5,84,8
2024/05/13,00:30,1,0,01F0633N,01F0584N,31,100,59
2024/05/13,00:30,1,0,01F0633N,01F0584N,32,102,8
2024/05/13,00:30,1,0,01F0633N,01F0584N,41,90,3
2024/05/13,00:30,1,0,01F0633N,01F0584N,42,95,6
2024/05/13,00:30,1,0,01F0633N,01F0584N,5,82,10
2024/05/13,00:30,1,0,01F0578S,01F0633S,31,97,36
2024/05/13,00:30,1,0,01F0578S,01F0633S,32,97,5
2024/05/13,00:30,1,0,01F0578S,01F0633S,41,0,0
2024/05/13,00:30,1,0,01F0578S,01F0633S,42,93,4
2024/05/13,00:30,1,0,01F0578S,01F0633S,5,82,6
2024/05/13,00:30,1,0,01F0633S,01F0664S,31,100,35
2024/05/13,00:30,1,0,01F0633S,01F0664S,32,93,5
2024/05/13,00:30,1,0,01F0633S,01F0664S,41,91,2
2024/05/13,00:30,1,0,01F0633S,01F0664S,42,93,5
2024/05/13,00:30,1,0,01F0633S,01F0664S,5,86,7
2024/05/13,00:30,1,0,01F0633N,01H0579N,31,93,9
2024/05/13,00:30,1,0,01F0633N,01H0579N,32,100,1
2024/05/13,00:30,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,00:30,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,00:30,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,00:30,1,0,01F0578S,01H0610S,31,93,5
2024/05/13,00:30,1,0,01F0578S,01H0610S,32,95,2
2024/05/13,00:30,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,00:30,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,00:30,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,00:35,1,0,01F0584N,01F0557N,31,100,78
2024/05/13,00:35,1,0,01F0584N,01F0557N,32,97,14
2024/05/13,00:35,1,0,01F0584N,01F0557N,41,99,2
2024/05/13,00:35,1,0,01F0584N,01F0557N,42,86,7
2024/05/13,00:35,1,0,01F0584N,01F0557N,5,88,8
2024/05/13,00:35,1,0,01F0633N,01F0584N,31,100,49
2024/05/13,00:35,1,0,01F0633N,01F0584N,32,97,14
2024/05/13,00:35,1,0,01F0633N,01F0584N,41,0,0
2024/05/13,00:35,1,0,01F0633N,01F0584N,42,86,5
2024/05/13,00:35,1,0,01F0633N,01F0584N,5,82,7
2024/05/13,00:35,1,0,01F0578S,01F0633S,31,97,35
2024/05/13,00:35,1,0,01F0578S,01F0633S,32,99,4
2024/05/13,00:35,1,0,01F0578S,01F0633S,41,59,2
2024/05/13,00:35,1,0,01F0578S,01F0633S,42,97,1
2024/05/13,00:35,1,0,01F0578S,01F0633S,5,86,2
2024/05/13,00:35,1,0,01F0633S,01F0664S,31,93,32
2024/05/13,00:35,1,0,01F0633S,01F0664S,32,93,6
2024/05/13,00:35,1,0,01F0633S,01F0664S,41,97,3
2024/05/13,00:35,1,0,01F0633S,01F0664S,42,100,1
2024/05/13,00:35,1,0,01F0633S,01F0664S,5,82,5
2024/05/13,00:35,1,0,01F0633N,01H0579N,31,93,7
2024/05/13,00:35,1,0,01F0633N,01H0579N,32,86,2
2024/05/13,00:35,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,00:35,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,00:35,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,00:35,1,0,01F0578S,01H0610S,31,97,8
2024/05/13,00:35,1,0,01F0578S,01H0610S,32,82,1
2024/05/13,00:35,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,00:35,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,00:35,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,00:40,1,0,01F0584N,01F0557N,31,97,57
2024/05/13,00:40,1,0,01F0584N,01F0557N,32,100,11
2024/05/13,00:40,1,0,01F0584N,01F0557N,41,93,1
2024/05/13,00:40,1,0,01F0584N,01F0557N,42,90,5
2024/05/13,00:40,1,0,01F0584N,01F0557N,5,91,6
2024/05/13,00:40,1,0,01F0633N,01F0584N,31,97,49
2024/05/13,00:40,1,0,01F0633N,01F0584N,32,97,10
2024/05/13,00:40,1,0,01F0633N,01F0584N,41,0,0
2024/05/13,00:40,1,0,01F0633N,01F0584N,42,84,2
2024/05/13,00:40,1,0,01F0633N,01F0584N,5,91,8
2024/05/13,00:40,1,0,01F0578S,01F0633S,31,97,29
2024/05/13,00:40,1,0,01F0578S,01F0633S,32,99,4
2024/05/13,00:40,1,0,01F0578S,01F0633S,41,0,0
2024/05/13,00:40,1,0,01F0578S,01F0633S,42,0,0
2024/05/13,00:40,1,0,01F0578S,01F0633S,5,90,5
2024/05/13,00:40,1,0,01F0633S,01F0664S,31,100,34
2024/05/13,00:40,1,0,01F0633S,01F0664S,32,97,6
2024/05/13,00:40,1,0,01F0633S,01F0664S,41,0,0
2024/05/13,00:40,1,0,01F0633S,01F0664S,42,0,0
2024/05/13,00:40,1,0,01F0633S,01F0664S,5,90,3
2024/05/13,00:40,1,0,01F0633N,01H0579N,31,100,9
2024/05/13,00:40,1,0,01F0633N,01H0579N,32,10,1
2024/05/13,00:40,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,00:40,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,00:40,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,00:40,1,0,01F0578S,01H0610S,31,100,9
2024/05/13,00:40,1,0,01F0578S,01H0610S,32,100,1
2024/05/13,00:40,1,0,01F0578S,01H0610S,41,97,1
2024/05/13,00:40,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,00:40,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,00:45,1,0,01F0584N,01F0557N,31,100,50
2024/05/13,00:45,1,0,01F0584N,01F0557N,32,95,12
2024/05/13,00:45,1,0,01F0584N,01F0557N,41,88,2
2024/05/13,00:45,1,0,01F0584N,01F0557N,42,93,6
2024/05/13,00:45,1,0,01F0584N,01F0557N,5,82,6
2024/05/13,00:45,1,0,01F0633N,01F0584N,31,100,37
2024/05/13,00:45,1,0,01F0633N,01F0584N,32,100,10
2024/05/13,00:45,1,0,01F0633N,01F0584N,41,90,1
2024/05/13,00:45,1,0,01F0633N,01F0584N,42,95,6
2024/05/13,00:45,1,0,01F0633N,01F0584N,5,82,5
2024/05/13,00:45,1,0,01F0578S,01F0633S,31,97,27
2024/05/13,00:45,1,0,01F0578S,01F0633S,32,93,9
2024/05/13,00:45,1,0,01F0578S,01F0633S,41,99,2
2024/05/13,00:45,1,0,01F0578S,01F0633S,42,90,7
2024/05/13,00:45,1,0,01F0578S,01F0633S,5,86,7
2024/05/13,00:45,1,0,01F0633S,01F0664S,31,93,32
2024/05/13,00:45,1,0,01F0633S,01F0664S,32,100,9
2024/05/13,00:45,1,0,01F0633S,01F0664S,41,93,2
2024/05/13,00:45,1,0,01F0633S,01F0664S,42,86,3
2024/05/13,00:45,1,0,01F0633S,01F0664S,5,86,5
2024/05/13,00:45,1,0,01F0633N,01H0579N,31,97,15
2024/05/13,00:45,1,0,01F0633N,01H0579N,32,0,0
2024/05/13,00:45,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,00:45,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,00:45,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,00:45,1,0,01F0578S,01H0610S,31,93,5
2024/05/13,00:45,1,0,01F0578S,01H0610S,32,0,0
2024/05/13,00:45,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,00:45,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,00:45,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,00:50,1,0,01F0584N,01F0557N,31,100,49
2024/05/13,00:50,1,0,01F0584N,01F0557N,32,100,15
2024/05/13,00:50,1,0,01F0584N,01F0557N,41,90,1
2024/05/13,00:50,1,0,01F0584N,01F0557N,42,81,2
2024/05/13,00:50,1,0,01F0584N,01F0557N,5,81,6
2024/05/13,00:50,1,0,01F0633N,01F0584N,31,102,44
2024/05/13,00:50,1,0,01F0633N,01F0584N,32,99,12
2024/05/13,00:50,1,0,01F0633N,01F0584N,41,93,1
2024/05/13,00:50,1,0,01F0633N,01F0584N,42,86,7
2024/05/13,00:50,1,0,01F0633N,01F0584N,5,90,6
2024/05/13,00:50,1,0,01F0578S,01F0633S,31,97,37
2024/05/13,00:50,1,0,01F0578S,01F0633S,32,93,3
2024/05/13,00:50,1,0,01F0578S,01F0633S,41,0,0
2024/05/13,00:50,1,0,01F0578S,01F0633S,42,90,11
2024/05/13,00:50,1,0,01F0578S,01F0633S,5,93,8
2024/05/13,00:50,1,0,01F0633S,01F0664S,31,97,38
2024/05/13,00:50,1,0,01F0633S,01F0664S,32,93,11
2024/05/13,00:50,1,0,01F0633S,01F0664S,41,93,1
2024/05/13,00:50,1,0,01F0633S,01F0664S,42,90,13
2024/05/13,00:50,1,0,01F0633S,01F0664S,5,86,5
2024/05/13,00:50,1,0,01F0633N,01H0579N,31,90,6
2024/05/13,00:50,1,0,01F0633N,01H0579N,32,93,3
2024/05/13,00:50,1,0,01F0633N,01H0579N,41,0,0
2024/05/13,00:50,1,0,01F0633N,01H0579N,42,0,0
2024/05/13,00:50,1,0,01F0633N,01H0579N,5,0,0
2024/05/13,00:50,1,0,01F0578S,01H0610S,31,93,6
2024/05/13,00:50,1,0,01F0578S,01H0610S,32,100,1
2024/05/13,00:50,1,0,01F0578S,01H0610S,41,0,0
2024/05/13,00:50,1,0,01F0578S,01H0610S,42,0,0
2024/05/13,00:50,1,0,01F0578S,01H0610S,5,0,0
2024/05/13,00:55,1,0,01F0584N,01F0557N,31,97,56
2024/05/13,00:55,1,0,01F0584N,01F0557N,32,97,16
2024/05/13,00:55,1,0,01F0584N,01F0557N,41,0,0
2024/05/13,00:55,1,0,01F0584N,01F0557N,42,86,11
2024/05/13,00:55,1,0,01F0584N,01F0557N,5,86,9
2024/05/13,00:55,1,0,01F0633N,01F0584N,31,100,43
2024/05/13,00:55,1,0,01F0633N,01F0584N,32,100,9
2024/05/13,00:55,1,0,01F0633N,01F0584N,41,97,1
2024/05/13,00:55,1,0,01F0633N,01F0584N,42,81,10
2024/05/13,00:55,1,0,01F0633N,01F0584N,5,86,12
2024/05/13,00:55,1,0,01F0578S,01F0633S,31,93,31
2024/05/13,00:55,1,0,01F0578S,01F0633S,32,97,3
2024/05/13,00:55,1,0,01F0578S,01F0633S,41,0,0
2024/05/13,00:55,1,0,01F0578S,01F0633S,42,82,4
