TimeInterval,Time,WeekDay,HoliDay,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,交通量
2024/05/21,00:00,2,0,01F0584N,01F0557N,31,100,51
2024/05/21,00:00,2,0,01F0584N,01F0557N,32,97,7
2024/05/21,00:00,2,0,01F0584N,01F0557N,41,93,3
2024/05/21,00:00,2,0,01F0584N,01F0557N,42,93,10
2024/05/21,00:00,2,0,01F0584N,01F0557N,5,82,16
2024/05/21,00:00,2,0,01F0633N,01F0584N,31,100,47
2024/05/21,00:00,2,0,01F0633N,01F0584N,32,102,8
2024/05/21,00:00,2,0,01F0633N,01F0584N,41,90,1
2024/05/21,00:00,2,0,01F0633N,01F0584N,42,93,14
2024/05/21,00:00,2,0,01F0633N,01F0584N,5,86,11
2024/05/21,00:00,2,0,01F0578S,01F0633S,31,100,20
2024/05/21,00:00,2,0,01F0578S,01F0633S,32,91,8
2024/05/21,00:00,2,0,01F0578S,01F0633S,41,100,1
2024/05/21,00:00,2,0,01F0578S,01F0633S,42,90,15
2024/05/21,00:00,2,0,01F0578S,01F0633S,5,84,14
2024/05/21,00:00,2,0,01F0633S,01F0664S,31,93,34
2024/05/21,00:00,2,0,01F0633S,01F0664S,32,86,6
2024/05/21,00:00,2,0,01F0633S,01F0664S,41,93,2
2024/05/21,00:00,2,0,01F0633S,01F0664S,42,93,17
2024/05/21,00:00,2,0,01F0633S,01F0664S,5,86,15
2024/05/21,00:00,2,0,01F0633N,01H0579N,31,100,6
2024/05/21,00:00,2,0,01F0633N,01H0579N,32,50,2
2024/05/21,00:00,2,0,01F0633N,01H0579N,41,0,0
2024/05/21,00:00,2,0,01F0633N,01H0579N,42,0,0
2024/05/21,00:00,2,0,01F0633N,01H0579N,5,0,0
2024/05/21,00:00,2,0,01F0578S,01H0610S,31,99,10
2024/05/21,00:00,2,0,01F0578S,01H0610S,32,97,1
2024/05/21,00:00,2,0,01F0578S,01H0610S,41,0,0
2024/05/21,00:00,2,0,01F0578S,01H0610S,42,0,0
2024/05/21,00:00,2,0,01F0578S,01H0610S,5,0,0
2024/05/21,00:05,2,0,01F0584N,01F0557N,31,99,40
2024/05/21,00:05,2,0,01F0584N,01F0557N,32,97,10
2024/05/21,00:05,2,0,01F0584N,01F0557N,41,0,0
2024/05/21,00:05,2,0,01F0584N,01F0557N,42,93,12
2024/05/21,00:05,2,0,01F0584N,01F0557N,5,90,6
2024/05/21,00:05,2,0,01F0633N,01F0584N,31,100,27
2024/05/21,00:05,2,0,01F0633N,01F0584N,32,99,10
2024/05/21,00:05,2,0,01F0633N,01F0584N,41,0,0
2024/05/21,00:05,2,0,01F0633N,01F0584N,42,82,8
2024/05/21,00:05,2,0,01F0633N,01F0584N,5,79,7
2024/05/21,00:05,2,0,01F0578S,01F0633S,31,104,30
2024/05/21,00:05,2,0,01F0578S,01F0633S,32,93,4
2024/05/21,00:05,2,0,01F0578S,01F0633S,41,0,0
2024/05/21,00:05,2,0,01F0578S,01F0633S,42,93,19
2024/05/21,00:05,2,0,01F0578S,01F0633S,5,86,20
2024/05/21,00:05,2,0,01F0633S,01F0664S,31,104,35
2024/05/21,00:05,2,0,01F0633S,01F0664S,32,86,3
2024/05/21,00:05,2,0,01F0633S,01F0664S,41,0,0
2024/05/21,00:05,2,0,01F0633S,01F0664S,42,93,11
2024/05/21,00:05,2,0,01F0633S,01F0664S,5,90,14
2024/05/21,00:05,2,0,01F0633N,01H0579N,31,99,6
2024/05/21,00:05,2,0,01F0633N,01H0579N,32,0,0
2024/05/21,00:05,2,0,01F0633N,01H0579N,41,0,0
2024/05/21,00:05,2,0,01F0633N,01H0579N,42,0,0
2024/05/21,00:05,2,0,01F0633N,01H0579N,5,0,0
2024/05/21,00:05,2,0,01F0578S,01H0610S,31,99,8
2024/05/21,00:05,2,0,01F0578S,01H0610S,32,0,0
2024/05/21,00:05,2,0,01F0578S,01H0610S,41,0,0
2024/05/21,00:05,2,0,01F0578S,01H0610S,42,0,0
2024/05/21,00:05,2,0,01F0578S,01H0610S,5,0,0
2024/05/21,00:10,2,0,01F0584N,01F0557N,31,100,48
2024/05/21,00:10,2,0,01F0584N,01F0557N,32,97,11
2024/05/21,00:10,2,0,01F0584N,01F0557N,41,0,0
2024/05/21,00:10,2,0,01F0584N,01F0557N,42,82,6
2024/05/21,00:10,2,0,01F0584N,01F0557N,5,82,12
2024/05/21,00:10,2,0,01F0633N,01F0584N,31,99,36
2024/05/21,00:10,2,0,01F0633N,01F0584N,32,100,11
2024/05/21,00:10,2,0,01F0633N,01F0584N,41,0,0
2024/05/21,00:10,2,0,01F0633N,01F0584N,42,86,14
2024/05/21,00:10,2,0,01F0633N,01F0584N,5,84,16
2024/05/21,00:10,2,0,01F0578S,01F0633S,31,97,33
2024/05/21,00:10,2,0,01F0578S,01F0633S,32,97,7
2024/05/21,00:10,2,0,01F0578S,01F0633S,41,90,1
2024/05/21,00:10,2,0,01F0578S,01F0633S,42,90,11
2024/05/21,00:10,2,0,01F0578S,01F0633S,5,90,13
