TimeInterval,Time,WeekDay,HoliDay,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,交通量
2024/05/23,13:25,4,0,01F0633N,01H0579N,5,0,0
2024/05/23,13:25,4,0,01F0578S,01H0610S,31,86,42
2024/05/23,13:25,4,0,01F0578S,01H0610S,32,86,18
2024/05/23,13:25,4,0,01F0578S,01H0610S,41,81,2
2024/05/23,13:25,4,0,01F0578S,01H0610S,42,0,0
2024/05/23,13:25,4,0,01F0578S,01H0610S,5,0,0
2024/05/23,13:30,4,0,01F0584N,01F0557N,31,90,171
2024/05/23,13:30,4,0,01F0584N,01F0557N,32,82,72
2024/05/23,13:30,4,0,01F0584N,01F0557N,41,82,5
2024/05/23,13:30,4,0,01F0584N,01F0557N,42,79,24
2024/05/23,13:30,4,0,01F0584N,01F0557N,5,79,16
2024/05/23,13:30,4,0,01F0633N,01F0584N,31,86,126
2024/05/23,13:30,4,0,01F0633N,01F0584N,32,79,69
2024/05/23,13:30,4,0,01F0633N,01F0584N,41,82,1
2024/05/23,13:30,4,0,01F0633N,01F0584N,42,79,34
2024/05/23,13:30,4,0,01F0633N,01F0584N,5,75,28
2024/05/23,13:30,4,0,01F0578S,01F0633S,31,86,111
2024/05/23,13:30,4,0,01F0578S,01F0633S,32,86,65
2024/05/23,13:30,4,0,01F0578S,01F0633S,41,0,0
2024/05/23,13:30,4,0,01F0578S,01F0633S,42,79,37
2024/05/23,13:30,4,0,01F0578S,01F0633S,5,75,20
2024/05/23,13:30,4,0,01F0633S,01F0664S,31,97,122
2024/05/23,13:30,4,0,01F0633S,01F0664S,32,93,44
2024/05/23,13:30,4,0,01F0633S,01F0664S,41,82,1
2024/05/23,13:30,4,0,01F0633S,01F0664S,42,79,21
2024/05/23,13:30,4,0,01F0633S,01F0664S,5,79,19
2024/05/23,13:30,4,0,01F0633N,01H0579N,31,82,44
2024/05/23,13:30,4,0,01F0633N,01H0579N,32,86,24
2024/05/23,13:30,4,0,01F0633N,01H0579N,41,0,0
2024/05/23,13:30,4,0,01F0633N,01H0579N,42,0,0
2024/05/23,13:30,4,0,01F0633N,01H0579N,5,0,0
2024/05/23,13:30,4,0,01F0578S,01H0610S,31,86,52
2024/05/23,13:30,4,0,01F0578S,01H0610S,32,81,18
2024/05/23,13:30,4,0,01F0578S,01H0610S,41,79,1
2024/05/23,13:30,4,0,01F0578S,01H0610S,42,90,1
2024/05/23,13:30,4,0,01F0578S,01H0610S,5,0,0
2024/05/23,13:35,4,0,01F0584N,01F0557N,31,90,167
2024/05/23,13:35,4,0,01F0584N,01F0557N,32,90,90
2024/05/23,13:35,4,0,01F0584N,01F0557N,41,79,3
2024/05/23,13:35,4,0,01F0584N,01F0557N,42,82,39
2024/05/23,13:35,4,0,01F0584N,01F0557N,5,82,13
2024/05/23,13:35,4,0,01F0633N,01F0584N,31,86,126
2024/05/23,13:35,4,0,01F0633N,01F0584N,32,86,75
2024/05/23,13:35,4,0,01F0633N,01F0584N,41,70,2
2024/05/23,13:35,4,0,01F0633N,01F0584N,42,79,45
2024/05/23,13:35,4,0,01F0633N,01F0584N,5,75,18
2024/05/23,13:35,4,0,01F0578S,01F0633S,31,93,117
2024/05/23,13:35,4,0,01F0578S,01F0633S,32,86,65
2024/05/23,13:35,4,0,01F0578S,01F0633S,41,86,1
2024/05/23,13:35,4,0,01F0578S,01F0633S,42,82,39
2024/05/23,13:35,4,0,01F0578S,01F0633S,5,79,18
2024/05/23,13:35,4,0,01F0633S,01F0664S,31,93,100
2024/05/23,13:35,4,0,01F0633S,01F0664S,32,86,51
2024/05/23,13:35,4,0,01F0633S,01F0664S,41,0,0
2024/05/23,13:35,4,0,01F0633S,01F0664S,42,82,34
2024/05/23,13:35,4,0,01F0633S,01F0664S,5,73,16
2024/05/23,13:35,4,0,01F0633N,01H0579N,31,86,50
2024/05/23,13:35,4,0,01F0633N,01H0579N,32,82,25
2024/05/23,13:35,4,0,01F0633N,01H0579N,41,0,0
2024/05/23,13:35,4,0,01F0633N,01H0579N,42,0,0
2024/05/23,13:35,4,0,01F0633N,01H0579N,5,0,0
