TimeInterval,Time,WeekDay,HoliDay,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,交通量
2024/05/24,00:00,5,0,01F0584N,01F0557N,31,97,40
2024/05/24,00:00,5,0,01F0584N,01F0557N,32,86,9
2024/05/24,00:00,5,0,01F0584N,01F0557N,41,97,1
2024/05/24,00:00,5,0,01F0584N,01F0557N,42,93,3
2024/05/24,00:00,5,0,01F0584N,01F0557N,5,86,14
2024/05/24,00:00,5,0,01F0633N,01F0584N,31,100,40
2024/05/24,00:00,5,0,01F0633N,01F0584N,32,91,10
2024/05/24,00:00,5,0,01F0633N,01F0584N,41,93,1
2024/05/24,00:00,5,0,01F0633N,01F0584N,42,90,9
2024/05/24,00:00,5,0,01F0633N,01F0584N,5,86,13
2024/05/24,00:00,5,0,01F0578S,01F0633S,31,100,29
2024/05/24,00:00,5,0,01F0578S,01F0633S,32,95,6
2024/05/24,00:00,5,0,01F0578S,01F0633S,41,0,0
2024/05/24,00:00,5,0,01F0578S,01F0633S,42,90,11
2024/05/24,00:00,5,0,01F0578S,01F0633S,5,86,25
2024/05/24,00:00,5,0,01F0633S,01F0664S,31,97,38
2024/05/24,00:00,5,0,01F0633S,01F0664S,32,99,8
2024/05/24,00:00,5,0,01F0633S,01F0664S,41,0,0
2024/05/24,00:00,5,0,01F0633S,01F0664S,42,86,12
2024/05/24,00:00,5,0,01F0633S,01F0664S,5,86,21
2024/05/24,00:00,5,0,01F0633N,01H0579N,31,97,9
2024/05/24,00:00,5,0,01F0633N,01H0579N,32,0,0
2024/05/24,00:00,5,0,01F0633N,01H0579N,41,0,0
2024/05/24,00:00,5,0,01F0633N,01H0579N,42,0,0
2024/05/24,00:00,5,0,01F0633N,01H0579N,5,0,0
2024/05/24,00:00,5,0,01F0578S,01H0610S,31,97,9
2024/05/24,00:00,5,0,01F0578S,01H0610S,32,0,0
2024/05/24,00:00,5,0,01F0578S,01H0610S,41,0,0
2024/05/24,00:00,5,0,01F0578S,01H0610S,42,0,0
2024/05/24,00:00,5,0,01F0578S,01H0610S,5,0,0
2024/05/24,00:05,5,0,01F0584N,01F0557N,31,104,39
2024/05/24,00:05,5,0,01F0584N,01F0557N,32,100,8
2024/05/24,00:05,5,0,01F0584N,01F0557N,41,97,1
2024/05/24,00:05,5,0,01F0584N,01F0557N,42,100,9
2024/05/24,00:05,5,0,01F0584N,01F0557N,5,88,14
2024/05/24,00:05,5,0,01F0633N,01F0584N,31,102,30
2024/05/24,00:05,5,0,01F0633N,01F0584N,32,102,12
2024/05/24,00:05,5,0,01F0633N,01F0584N,41,0,0
2024/05/24,00:05,5,0,01F0633N,01F0584N,42,90,17
2024/05/24,00:05,5,0,01F0633N,01F0584N,5,90,21
2024/05/24,00:05,5,0,01F0578S,01F0633S,31,97,25
2024/05/24,00:05,5,0,01F0578S,01F0633S,32,88,4
2024/05/24,00:05,5,0,01F0578S,01F0633S,41,0,0
2024/05/24,00:05,5,0,01F0578S,01F0633S,42,90,17
2024/05/24,00:05,5,0,01F0578S,01F0633S,5,90,17
2024/05/24,00:05,5,0,01F0633S,01F0664S,31,97,35
2024/05/24,00:05,5,0,01F0633S,01F0664S,32,95,2
2024/05/24,00:05,5,0,01F0633S,01F0664S,41,0,0
2024/05/24,00:05,5,0,01F0633S,01F0664S,42,88,18
2024/05/24,00:05,5,0,01F0633S,01F0664S,5,88,16
2024/05/24,00:05,5,0,01F0633N,01H0579N,31,97,5
2024/05/24,00:05,5,0,01F0633N,01H0579N,32,95,2
2024/05/24,00:05,5,0,01F0633N,01H0579N,41,0,0
