TimeInterval,Time,WeekDay,HoliDay,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,交通量
2024/05/27,00:00,1,0,01F0584N,01F0557N,31,100,80
2024/05/27,00:00,1,0,01F0584N,01F0557N,32,97,15
2024/05/27,00:00,1,0,01F0584N,01F0557N,41,86,1
2024/05/27,00:00,1,0,01F0584N,01F0557N,42,97,4
2024/05/27,00:00,1,0,01F0584N,01F0557N,5,86,7
2024/05/27,00:00,1,0,01F0633N,01F0584N,31,100,52
2024/05/27,00:00,1,0,01F0633N,01F0584N,32,100,16
2024/05/27,00:00,1,0,01F0633N,01F0584N,41,86,3
2024/05/27,00:00,1,0,01F0633N,01F0584N,42,97,8
2024/05/27,00:00,1,0,01F0633N,01F0584N,5,90,8
2024/05/27,00:00,1,0,01F0578S,01F0633S,31,100,39
2024/05/27,00:00,1,0,01F0578S,01F0633S,32,93,7
2024/05/27,00:00,1,0,01F0578S,01F0633S,41,0,0
2024/05/27,00:00,1,0,01F0578S,01F0633S,42,79,2
2024/05/27,00:00,1,0,01F0578S,01F0633S,5,90,4
2024/05/27,00:00,1,0,01F0633S,01F0664S,31,100,53
2024/05/27,00:00,1,0,01F0633S,01F0664S,32,90,7
2024/05/27,00:00,1,0,01F0633S,01F0664S,41,90,1
2024/05/27,00:00,1,0,01F0633S,01F0664S,42,0,0
2024/05/27,00:00,1,0,01F0633S,01F0664S,5,86,2
2024/05/27,00:00,1,0,01F0633N,01H0579N,31,97,12
2024/05/27,00:00,1,0,01F0633N,01H0579N,32,111,2
2024/05/27,00:00,1,0,01F0633N,01H0579N,41,93,1
2024/05/27,00:00,1,0,01F0633N,01H0579N,42,0,0
2024/05/27,00:00,1,0,01F0633N,01H0579N,5,0,0
2024/05/27,00:00,1,0,01F0578S,01H0610S,31,97,14
2024/05/27,00:00,1,0,01F0578S,01H0610S,32,97,1
2024/05/27,00:00,1,0,01F0578S,01H0610S,41,0,0
2024/05/27,00:00,1,0,01F0578S,01H0610S,42,0,0
2024/05/27,00:00,1,0,01F0578S,01H0610S,5,0,0
2024/05/27,00:05,1,0,01F0584N,01F0557N,31,100,65
2024/05/27,00:05,1,0,01F0584N,01F0557N,32,97,13
2024/05/27,00:05,1,0,01F0584N,01F0557N,41,97,5
2024/05/27,00:05,1,0,01F0584N,01F0557N,42,97,7
2024/05/27,00:05,1,0,01F0584N,01F0557N,5,86,9
2024/05/27,00:05,1,0,01F0633N,01F0584N,31,100,61
2024/05/27,00:05,1,0,01F0633N,01F0584N,32,100,10
2024/05/27,00:05,1,0,01F0633N,01F0584N,41,97,2
2024/05/27,00:05,1,0,01F0633N,01F0584N,42,91,6
2024/05/27,00:05,1,0,01F0633N,01F0584N,5,86,7
2024/05/27,00:05,1,0,01F0578S,01F0633S,31,100,33
2024/05/27,00:05,1,0,01F0578S,01F0633S,32,104,4
2024/05/27,00:05,1,0,01F0578S,01F0633S,41,97,2
2024/05/27,00:05,1,0,01F0578S,01F0633S,42,84,4
2024/05/27,00:05,1,0,01F0578S,01F0633S,5,82,3
2024/05/27,00:05,1,0,01F0633S,01F0664S,31,100,47
2024/05/27,00:05,1,0,01F0633S,01F0664S,32,100,6
2024/05/27,00:05,1,0,01F0633S,01F0664S,41,93,3
2024/05/27,00:05,1,0,01F0633S,01F0664S,42,88,2
2024/05/27,00:05,1,0,01F0633S,01F0664S,5,93,4
2024/05/27,00:05,1,0,01F0633N,01H0579N,31,100,11
2024/05/27,00:05,1,0,01F0633N,01H0579N,32,90,3
2024/05/27,00:05,1,0,01F0633N,01H0579N,41,0,0
2024/05/27,00:05,1,0,01F0633N,01H0579N,42,0,0
2024/05/27,00:05,1,0,01F0633N,01H0579N,5,0,0
2024/05/27,00:05,1,0,01F0578S,01H0610S,31,104,14
2024/05/27,00:05,1,0,01F0578S,01H0610S,32,0,0
2024/05/27,00:05,1,0,01F0578S,01H0610S,41,0,0
2024/05/27,00:05,1,0,01F0578S,01H0610S,42,0,0
2024/05/27,00:05,1,0,01F0578S,01H0610S,5,0,0
2024/05/27,00:10,1,0,01F0584N,01F0557N,31,97,63
2024/05/27,00:10,1,0,01F0584N,01F0557N,32,100,13
2024/05/27,00:10,1,0,01F0584N,01F0557N,41,86,1
2024/05/27,00:10,1,0,01F0584N,01F0557N,42,93,5
2024/05/27,00:10,1,0,01F0584N,01F0557N,5,90,9
2024/05/27,00:10,1,0,01F0633N,01F0584N,31,100,46
2024/05/27,00:10,1,0,01F0633N,01F0584N,32,100,11
2024/05/27,00:10,1,0,01F0633N,01F0584N,41,0,0
2024/05/27,00:10,1,0,01F0633N,01F0584N,42,90,8
2024/05/27,00:10,1,0,01F0633N,01F0584N,5,90,14
2024/05/27,00:10,1,0,01F0578S,01F0633S,31,97,33
2024/05/27,00:10,1,0,01F0578S,01F0633S,32,86,2
2024/05/27,00:10,1,0,01F0578S,01F0633S,41,0,0
2024/05/27,00:10,1,0,01F0578S,01F0633S,42,88,6
2024/05/27,00:10,1,0,01F0578S,01F0633S,5,86,4
2024/05/27,00:10,1,0,01F0633S,01F0664S,31,100,51
2024/05/27,00:10,1,0,01F0633S,01F0664S,32,104,4
2024/05/27,00:10,1,0,01F0633S,01F0664S,41,0,0
2024/05/27,00:10,1,0,01F0633S,01F0664S,42,84,2
2024/05/27,00:10,1,0,01F0633S,01F0664S,5,93,3
2024/05/27,00:10,1,0,01F0633N,01H0579N,31,97,11
2024/05/27,00:10,1,0,01F0633N,01H0579N,32,93,2
2024/05/27,00:10,1,0,01F0633N,01H0579N,41,0,0
2024/05/27,00:10,1,0,01F0633N,01H0579N,42,0,0
2024/05/27,00:10,1,0,01F0633N,01H0579N,5,0,0
2024/05/27,00:10,1,0,01F0578S,01H0610S,31,97,5
2024/05/27,00:10,1,0,01F0578S,01H0610S,32,97,5
2024/05/27,00:10,1,0,01F0578S,01H0610S,41,0,0
2024/05/27,00:10,1,0,01F0578S,01H0610S,42,0,0
2024/05/27,00:10,1,0,01F0578S,01H0610S,5,0,0
2024/05/27,00:15,1,0,01F0584N,01F0557N,31,100,69
2024/05/27,00:15,1,0,01F0584N,01F0557N,32,100,10
2024/05/27,00:15,1,0,01F0584N,01F0557N,41,0,0
2024/05/27,00:15,1,0,01F0584N,01F0557N,42,88,10
2024/05/27,00:15,1,0,01F0584N,01F0557N,5,86,9
2024/05/27,00:15,1,0,01F0633N,01F0584N,31,100,49
2024/05/27,00:15,1,0,01F0633N,01F0584N,32,100,7
2024/05/27,00:15,1,0,01F0633N,01F0584N,41,0,0
2024/05/27,00:15,1,0,01F0633N,01F0584N,42,93,12
2024/05/27,00:15,1,0,01F0633N,01F0584N,5,86,7
2024/05/27,00:15,1,0,01F0578S,01F0633S,31,100,32
2024/05/27,00:15,1,0,01F0578S,01F0633S,32,93,3
2024/05/27,00:15,1,0,01F0578S,01F0633S,41,21,1
2024/05/27,00:15,1,0,01F0578S,01F0633S,42,93,3
2024/05/27,00:15,1,0,01F0578S,01F0633S,5,46,2
2024/05/27,00:15,1,0,01F0633S,01F0664S,31,93,42
2024/05/27,00:15,1,0,01F0633S,01F0664S,32,86,3
2024/05/27,00:15,1,0,01F0633S,01F0664S,41,86,1
2024/05/27,00:15,1,0,01F0633S,01F0664S,42,93,4
2024/05/27,00:15,1,0,01F0633S,01F0664S,5,75,3
2024/05/27,00:15,1,0,01F0633N,01H0579N,31,102,12
2024/05/27,00:15,1,0,01F0633N,01H0579N,32,100,1
2024/05/27,00:15,1,0,01F0633N,01H0579N,41,0,0
2024/05/27,00:15,1,0,01F0633N,01H0579N,42,0,0
2024/05/27,00:15,1,0,01F0633N,01H0579N,5,0,0
2024/05/27,00:15,1,0,01F0578S,01H0610S,31,100,15
2024/05/27,00:15,1,0,01F0578S,01H0610S,32,97,3
2024/05/27,00:15,1,0,01F0578S,01H0610S,41,0,0
2024/05/27,00:15,1,0,01F0578S,01H0610S,42,0,0
2024/05/27,00:15,1,0,01F0578S,01H0610S,5,0,0
2024/05/27,00:20,1,0,01F0584N,01F0557N,31,100,52
2024/05/27,00:20,1,0,01F0584N,01F0557N,32,97,11
2024/05/27,00:20,1,0,01F0584N,01F0557N,41,93,1
2024/05/27,00:20,1,0,01F0584N,01F0557N,42,97,3
2024/05/27,00:20,1,0,01F0584N,01F0557N,5,86,13
2024/05/27,00:20,1,0,01F0633N,01F0584N,31,104,54
2024/05/27,00:20,1,0,01F0633N,01F0584N,32,104,9
2024/05/27,00:20,1,0,01F0633N,01F0584N,41,93,1
2024/05/27,00:20,1,0,01F0633N,01F0584N,42,77,2
2024/05/27,00:20,1,0,01F0633N,01F0584N,5,86,11
2024/05/27,00:20,1,0,01F0578S,01F0633S,31,97,42
2024/05/27,00:20,1,0,01F0578S,01F0633S,32,93,5
2024/05/27,00:20,1,0,01F0578S,01F0633S,41,59,2
2024/05/27,00:20,1,0,01F0578S,01F0633S,42,93,2
