TimeInterval,Time,WeekDay,HoliDay,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,交通量,Rains
2024/05/04,05:20,6,1,01F0633S,01F0664S,31,100,50,0
2024/05/04,05:20,6,1,01F0633S,01F0664S,32,93,25,0
2024/05/04,05:20,6,1,01F0633S,01F0664S,41,95,2,0
2024/05/04,05:20,6,1,01F0633S,01F0664S,42,90,10,0
2024/05/04,05:20,6,1,01F0633S,01F0664S,5,86,8,0
2024/05/04,05:20,6,1,01F0633N,01H0579N,31,97,24,0
2024/05/04,05:20,6,1,01F0633N,01H0579N,32,97,7,0
2024/05/04,05:20,6,1,01F0633N,01H0579N,41,0,0,0
2024/05/04,05:20,6,1,01F0633N,01H0579N,42,0,0,0
2024/05/04,05:20,6,1,01F0633N,01H0579N,5,0,0,0
2024/05/04,05:20,6,1,01F0578S,01H0610S,31,95,20,0
2024/05/04,05:20,6,1,01F0578S,01H0610S,32,99,4,0
2024/05/04,05:20,6,1,01F0578S,01H0610S,41,97,1,0
2024/05/04,05:20,6,1,01F0578S,01H0610S,42,0,0,0
2024/05/04,05:20,6,1,01F0578S,01H0610S,5,0,0,0
2024/05/04,05:25,6,1,01F0584N,01F0557N,31,100,37,0
2024/05/04,05:25,6,1,01F0584N,01F0557N,32,97,22,0
2024/05/04,05:25,6,1,01F0584N,01F0557N,41,79,2,0
2024/05/04,05:25,6,1,01F0584N,01F0557N,42,90,9,0
2024/05/04,05:25,6,1,01F0584N,01F0557N,5,90,12,0
2024/05/04,05:25,6,1,01F0633N,01F0584N,31,100,28,0
2024/05/04,05:25,6,1,01F0633N,01F0584N,32,102,12,0
2024/05/04,05:25,6,1,01F0633N,01F0584N,41,77,2,0
2024/05/04,05:25,6,1,01F0633N,01F0584N,42,93,9,0
2024/05/04,05:25,6,1,01F0633N,01F0584N,5,93,21,0
2024/05/04,05:25,6,1,01F0578S,01F0633S,31,100,45,0
2024/05/04,05:25,6,1,01F0578S,01F0633S,32,93,17,0
2024/05/04,05:25,6,1,01F0578S,01F0633S,41,90,3,0
2024/05/04,05:25,6,1,01F0578S,01F0633S,42,90,7,0
2024/05/04,05:25,6,1,01F0578S,01F0633S,5,90,8,0
2024/05/04,05:25,6,1,01F0633S,01F0664S,31,100,57,0
2024/05/04,05:25,6,1,01F0633S,01F0664S,32,97,20,0
2024/05/04,05:25,6,1,01F0633S,01F0664S,41,82,1,0
2024/05/04,05:25,6,1,01F0633S,01F0664S,42,82,7,0
2024/05/04,05:25,6,1,01F0633S,01F0664S,5,90,7,0
2024/05/04,05:25,6,1,01F0633N,01H0579N,31,100,24,0
2024/05/04,05:25,6,1,01F0633N,01H0579N,32,97,9,0
2024/05/04,05:25,6,1,01F0633N,01H0579N,41,0,0,0
2024/05/04,05:25,6,1,01F0633N,01H0579N,42,0,0,0
2024/05/04,05:25,6,1,01F0633N,01H0579N,5,0,0,0
2024/05/04,05:25,6,1,01F0578S,01H0610S,31,97,12,0
2024/05/04,05:25,6,1,01F0578S,01H0610S,32,104,7,0
2024/05/04,05:25,6,1,01F0578S,01H0610S,41,93,1,0
2024/05/04,05:25,6,1,01F0578S,01H0610S,42,0,0,0
2024/05/04,05:25,6,1,01F0578S,01H0610S,5,0,0,0
2024/05/04,05:30,6,1,01F0584N,01F0557N,31,97,49,0
2024/05/04,05:30,6,1,01F0584N,01F0557N,32,100,21,0
2024/05/04,05:30,6,1,01F0584N,01F0557N,41,90,2,0
2024/05/04,05:30,6,1,01F0584N,01F0557N,42,93,15,0
2024/05/04,05:30,6,1,01F0584N,01F0557N,5,86,15,0
2024/05/04,05:30,6,1,01F0633N,01F0584N,31,104,45,0
2024/05/04,05:30,6,1,01F0633N,01F0584N,32,97,23,0
2024/05/04,05:30,6,1,01F0633N,01F0584N,41,97,3,0
2024/05/04,05:30,6,1,01F0633N,01F0584N,42,86,11,0
2024/05/04,05:30,6,1,01F0633N,01F0584N,5,90,15,0
2024/05/04,05:30,6,1,01F0578S,01F0633S,31,100,62,0
2024/05/04,05:30,6,1,01F0578S,01F0633S,32,97,20,0
2024/05/04,05:30,6,1,01F0578S,01F0633S,41,97,1,0
2024/05/04,05:30,6,1,01F0578S,01F0633S,42,97,7,0
2024/05/04,05:30,6,1,01F0578S,01F0633S,5,86,7,0
2024/05/04,05:30,6,1,01F0633S,01F0664S,31,100,63,0
2024/05/04,05:30,6,1,01F0633S,01F0664S,32,100,27,0
2024/05/04,05:30,6,1,01F0633S,01F0664S,41,88,2,0
2024/05/04,05:30,6,1,01F0633S,01F0664S,42,97,9,0
2024/05/04,05:30,6,1,01F0633S,01F0664S,5,86,6,0
2024/05/04,05:30,6,1,01F0633N,01H0579N,31,100,16,0
2024/05/04,05:30,6,1,01F0633N,01H0579N,32,93,7,0
2024/05/04,05:30,6,1,01F0633N,01H0579N,41,93,3,0
2024/05/04,05:30,6,1,01F0633N,01H0579N,42,0,0,0
2024/05/04,05:30,6,1,01F0633N,01H0579N,5,0,0,0
2024/05/04,05:30,6,1,01F0578S,01H0610S,31,97,21,0
2024/05/04,05:30,6,1,01F0578S,01H0610S,32,97,6,0
2024/05/04,05:30,6,1,01F0578S,01H0610S,41,0,0,0
2024/05/04,05:30,6,1,01F0578S,01H0610S,42,0,0,0
2024/05/04,05:30,6,1,01F0578S,01H0610S,5,0,0,0
2024/05/04,05:35,6,1,01F0584N,01F0557N,31,100,48,0
2024/05/04,05:35,6,1,01F0584N,01F0557N,32,104,20,0
2024/05/04,05:35,6,1,01F0584N,01F0557N,41,91,8,0
2024/05/04,05:35,6,1,01F0584N,01F0557N,42,82,4,0
2024/05/04,05:35,6,1,01F0584N,01F0557N,5,90,10,0
2024/05/04,05:35,6,1,01F0633N,01F0584N,31,104,35,0
2024/05/04,05:35,6,1,01F0633N,01F0584N,32,104,12,0
2024/05/04,05:35,6,1,01F0633N,01F0584N,41,90,6,0
2024/05/04,05:35,6,1,01F0633N,01F0584N,42,90,5,0
2024/05/04,05:35,6,1,01F0633N,01F0584N,5,90,15,0
2024/05/04,05:35,6,1,01F0578S,01F0633S,31,104,47,0
2024/05/04,05:35,6,1,01F0578S,01F0633S,32,93,33,0
2024/05/04,05:35,6,1,01F0578S,01F0633S,41,79,1,0
2024/05/04,05:35,6,1,01F0578S,01F0633S,42,86,9,0
2024/05/04,05:35,6,1,01F0578S,01F0633S,5,93,9,0
2024/05/04,05:35,6,1,01F0633S,01F0664S,31,97,60,0
2024/05/04,05:35,6,1,01F0633S,01F0664S,32,93,32,0
2024/05/04,05:35,6,1,01F0633S,01F0664S,41,97,2,0
2024/05/04,05:35,6,1,01F0633S,01F0664S,42,90,6,0
2024/05/04,05:35,6,1,01F0633S,01F0664S,5,90,9,0
2024/05/04,05:35,6,1,01F0633N,01H0579N,31,100,20,0
2024/05/04,05:35,6,1,01F0633N,01H0579N,32,90,5,0
2024/05/04,05:35,6,1,01F0633N,01H0579N,41,0,0,0
2024/05/04,05:35,6,1,01F0633N,01H0579N,42,0,0,0
2024/05/04,05:35,6,1,01F0633N,01H0579N,5,0,0,0
2024/05/04,05:35,6,1,01F0578S,01H0610S,31,99,16,0
2024/05/04,05:35,6,1,01F0578S,01H0610S,32,97,5,0
2024/05/04,05:35,6,1,01F0578S,01H0610S,41,93,2,0
2024/05/04,05:35,6,1,01F0578S,01H0610S,42,0,0,0
2024/05/04,05:35,6,1,01F0578S,01H0610S,5,0,0,0
2024/05/04,05:40,6,1,01F0584N,01F0557N,31,100,49,0
2024/05/04,05:40,6,1,01F0584N,01F0557N,32,90,15,0
2024/05/04,05:40,6,1,01F0584N,01F0557N,41,90,1,0
2024/05/04,05:40,6,1,01F0584N,01F0557N,42,99,8,0
2024/05/04,05:40,6,1,01F0584N,01F0557N,5,88,10,0
2024/05/04,05:40,6,1,01F0633N,01F0584N,31,100,36,0
2024/05/04,05:40,6,1,01F0633N,01F0584N,32,100,18,0
2024/05/04,05:40,6,1,01F0633N,01F0584N,41,86,2,0
2024/05/04,05:40,6,1,01F0633N,01F0584N,42,99,8,0
2024/05/04,05:40,6,1,01F0633N,01F0584N,5,90,13,0
2024/05/04,05:40,6,1,01F0578S,01F0633S,31,100,55,0
2024/05/04,05:40,6,1,01F0578S,01F0633S,32,100,22,0
2024/05/04,05:40,6,1,01F0578S,01F0633S,41,91,4,0
2024/05/04,05:40,6,1,01F0578S,01F0633S,42,90,14,0
2024/05/04,05:40,6,1,01F0578S,01F0633S,5,82,9,0
2024/05/04,05:40,6,1,01F0633S,01F0664S,31,97,62,0
2024/05/04,05:40,6,1,01F0633S,01F0664S,32,93,33,0
2024/05/04,05:40,6,1,01F0633S,01F0664S,41,90,1,0
2024/05/04,05:40,6,1,01F0633S,01F0664S,42,90,13,0
2024/05/04,05:40,6,1,01F0633S,01F0664S,5,86,5,0
2024/05/04,05:40,6,1,01F0633N,01H0579N,31,97,16,0
2024/05/04,05:40,6,1,01F0633N,01H0579N,32,99,6,0
2024/05/04,05:40,6,1,01F0633N,01H0579N,41,0,0,0
2024/05/04,05:40,6,1,01F0633N,01H0579N,42,0,0,0
2024/05/04,05:40,6,1,01F0633N,01H0579N,5,0,0,0
2024/05/04,05:40,6,1,01F0578S,01H0610S,31,97,29,0
2024/05/04,05:40,6,1,01F0578S,01H0610S,32,95,12,0
2024/05/04,05:40,6,1,01F0578S,01H0610S,41,79,3,0
2024/05/04,05:40,6,1,01F0578S,01H0610S,42,0,0,0
2024/05/04,05:40,6,1,01F0578S,01H0610S,5,0,0,0
2024/05/04,05:45,6,1,01F0584N,01F0557N,31,104,53,0
2024/05/04,05:45,6,1,01F0584N,01F0557N,32,100,16,0
2024/05/04,05:45,6,1,01F0584N,01F0557N,41,90,3,0
2024/05/04,05:45,6,1,01F0584N,01F0557N,42,90,9,0
2024/05/04,05:45,6,1,01F0584N,01F0557N,5,90,11,0
2024/05/04,05:45,6,1,01F0633N,01F0584N,31,100,48,0
2024/05/04,05:45,6,1,01F0633N,01F0584N,32,100,17,0
2024/05/04,05:45,6,1,01F0633N,01F0584N,41,93,4,0
2024/05/04,05:45,6,1,01F0633N,01F0584N,42,93,12,0
2024/05/04,05:45,6,1,01F0633N,01F0584N,5,86,13,0
2024/05/04,05:45,6,1,01F0578S,01F0633S,31,100,65,0
2024/05/04,05:45,6,1,01F0578S,01F0633S,32,100,23,0
2024/05/04,05:45,6,1,01F0578S,01F0633S,41,90,4,0
2024/05/04,05:45,6,1,01F0578S,01F0633S,42,93,8,0
2024/05/04,05:45,6,1,01F0578S,01F0633S,5,90,7,0
2024/05/04,05:45,6,1,01F0633S,01F0664S,31,100,69,0
2024/05/04,05:45,6,1,01F0633S,01F0664S,32,97,28,0
2024/05/04,05:45,6,1,01F0633S,01F0664S,41,90,2,0
2024/05/04,05:45,6,1,01F0633S,01F0664S,42,93,8,0
2024/05/04,05:45,6,1,01F0633S,01F0664S,5,75,6,0
2024/05/04,05:45,6,1,01F0633N,01H0579N,31,97,17,0
2024/05/04,05:45,6,1,01F0633N,01H0579N,32,100,9,0
2024/05/04,05:45,6,1,01F0633N,01H0579N,41,0,0,0
2024/05/04,05:45,6,1,01F0633N,01H0579N,42,0,0,0
2024/05/04,05:45,6,1,01F0633N,01H0579N,5,0,0,0
2024/05/04,05:45,6,1,01F0578S,01H0610S,31,97,25,0
2024/05/04,05:45,6,1,01F0578S,01H0610S,32,97,5,0
2024/05/04,05:45,6,1,01F0578S,01H0610S,41,79,1,0
2024/05/04,05:45,6,1,01F0578S,01H0610S,42,0,0,0
2024/05/04,05:45,6,1,01F0578S,01H0610S,5,0,0,0
2024/05/04,05:50,6,1,01F0584N,01F0557N,31,102,42,0
2024/05/04,05:50,6,1,01F0584N,01F0557N,32,99,26,0
2024/05/04,05:50,6,1,01F0584N,01F0557N,41,95,4,0
2024/05/04,05:50,6,1,01F0584N,01F0557N,42,93,9,0
2024/05/04,05:50,6,1,01F0584N,01F0557N,5,90,20,0
2024/05/04,05:50,6,1,01F0633N,01F0584N,31,100,39,0
2024/05/04,05:50,6,1,01F0633N,01F0584N,32,97,30,0
2024/05/04,05:50,6,1,01F0633N,01F0584N,41,90,7,0
2024/05/04,05:50,6,1,01F0633N,01F0584N,42,86,7,0
2024/05/04,05:50,6,1,01F0633N,01F0584N,5,90,18,0
2024/05/04,05:50,6,1,01F0578S,01F0633S,31,100,71,0
2024/05/04,05:50,6,1,01F0578S,01F0633S,32,97,31,0
2024/05/04,05:50,6,1,01F0578S,01F0633S,41,75,3,0
2024/05/04,05:50,6,1,01F0578S,01F0633S,42,90,9,0
2024/05/04,05:50,6,1,01F0578S,01F0633S,5,90,7,0
2024/05/04,05:50,6,1,01F0633S,01F0664S,31,100,80,0
2024/05/04,05:50,6,1,01F0633S,01F0664S,32,97,31,0
2024/05/04,05:50,6,1,01F0633S,01F0664S,41,93,3,0
2024/05/04,05:50,6,1,01F0633S,01F0664S,42,90,10,0
2024/05/04,05:50,6,1,01F0633S,01F0664S,5,86,6,0
2024/05/04,05:50,6,1,01F0633N,01H0579N,31,97,21,0
2024/05/04,05:50,6,1,01F0633N,01H0579N,32,93,9,0
2024/05/04,05:50,6,1,01F0633N,01H0579N,41,0,0,0
2024/05/04,05:50,6,1,01F0633N,01H0579N,42,0,0,0
2024/05/04,05:50,6,1,01F0633N,01H0579N,5,0,0,0
2024/05/04,05:50,6,1,01F0578S,01H0610S,31,100,23,0
2024/05/04,05:50,6,1,01F0578S,01H0610S,32,100,7,0
2024/05/04,05:50,6,1,01F0578S,01H0610S,41,100,1,0
2024/05/04,05:50,6,1,01F0578S,01H0610S,42,0,0,0
2024/05/04,05:50,6,1,01F0578S,01H0610S,5,0,0,0
2024/05/04,05:55,6,1,01F0584N,01F0557N,31,100,63,0
2024/05/04,05:55,6,1,01F0584N,01F0557N,32,97,22,0
2024/05/04,05:55,6,1,01F0584N,01F0557N,41,88,6,0
2024/05/04,05:55,6,1,01F0584N,01F0557N,42,86,13,0
2024/05/04,05:55,6,1,01F0584N,01F0557N,5,90,10,0
2024/05/04,05:55,6,1,01F0633N,01F0584N,31,104,54,0
2024/05/04,05:55,6,1,01F0633N,01F0584N,32,93,15,0
2024/05/04,05:55,6,1,01F0633N,01F0584N,41,86,2,0
2024/05/04,05:55,6,1,01F0633N,01F0584N,42,90,12,0
2024/05/04,05:55,6,1,01F0633N,01F0584N,5,90,11,0
2024/05/04,05:55,6,1,01F0578S,01F0633S,31,100,69,0
2024/05/04,05:55,6,1,01F0578S,01F0633S,32,97,29,0
2024/05/04,05:55,6,1,01F0578S,01F0633S,41,86,1,0
2024/05/04,05:55,6,1,01F0578S,01F0633S,42,91,12,0
2024/05/04,05:55,6,1,01F0578S,01F0633S,5,86,8,0
2024/05/04,05:55,6,1,01F0633S,01F0664S,31,100,91,0
2024/05/04,05:55,6,1,01F0633S,01F0664S,32,97,28,0
2024/05/04,05:55,6,1,01F0633S,01F0664S,41,91,2,0
2024/05/04,05:55,6,1,01F0633S,01F0664S,42,84,8,0
2024/05/04,05:55,6,1,01F0633S,01F0664S,5,86,2,0
2024/05/04,05:55,6,1,01F0633N,01H0579N,31,100,19,0
2024/05/04,05:55,6,1,01F0633N,01H0579N,32,104,5,0
2024/05/04,05:55,6,1,01F0633N,01H0579N,41,0,0,0
2024/05/04,05:55,6,1,01F0633N,01H0579N,42,0,0,0
2024/05/04,05:55,6,1,01F0633N,01H0579N,5,0,0,0
2024/05/04,05:55,6,1,01F0578S,01H0610S,31,97,20,0
2024/05/04,05:55,6,1,01F0578S,01H0610S,32,97,8,0
2024/05/04,05:55,6,1,01F0578S,01H0610S,41,95,2,0
2024/05/04,05:55,6,1,01F0578S,01H0610S,42,0,0,0
2024/05/04,05:55,6,1,01F0578S,01H0610S,5,0,0,0
2024/05/04,06:00,6,1,01F0584N,01F0557N,31,100,47,0
2024/05/04,06:00,6,1,01F0584N,01F0557N,32,99,24,0
2024/05/04,06:00,6,1,01F0584N,01F0557N,41,91,8,0
2024/05/04,06:00,6,1,01F0584N,01F0557N,42,90,9,0
2024/05/04,06:00,6,1,01F0584N,01F0557N,5,90,11,0
2024/05/04,06:00,6,1,01F0633N,01F0584N,31,104,47,0
2024/05/04,06:00,6,1,01F0633N,01F0584N,32,104,22,0
2024/05/04,06:00,6,1,01F0633N,01F0584N,41,90,7,0
2024/05/04,06:00,6,1,01F0633N,01F0584N,42,91,16,0
2024/05/04,06:00,6,1,01F0633N,01F0584N,5,93,19,0
2024/05/04,06:00,6,1,01F0578S,01F0633S,31,100,86,0
2024/05/04,06:00,6,1,01F0578S,01F0633S,32,100,37,0
2024/05/04,06:00,6,1,01F0578S,01F0633S,41,46,3,0
2024/05/04,06:00,6,1,01F0578S,01F0633S,42,86,13,0
2024/05/04,06:00,6,1,01F0578S,01F0633S,5,86,9,0
2024/05/04,06:00,6,1,01F0633S,01F0664S,31,100,87,0
2024/05/04,06:00,6,1,01F0633S,01F0664S,32,99,30,0
2024/05/04,06:00,6,1,01F0633S,01F0664S,41,93,3,0
2024/05/04,06:00,6,1,01F0633S,01F0664S,42,90,12,0
2024/05/04,06:00,6,1,01F0633S,01F0664S,5,82,9,0
2024/05/04,06:00,6,1,01F0633N,01H0579N,31,100,15,0
2024/05/04,06:00,6,1,01F0633N,01H0579N,32,93,9,0
2024/05/04,06:00,6,1,01F0633N,01H0579N,41,0,0,0
2024/05/04,06:00,6,1,01F0633N,01H0579N,42,0,0,0
2024/05/04,06:00,6,1,01F0633N,01H0579N,5,0,0,0
2024/05/04,06:00,6,1,01F0578S,01H0610S,31,97,28,0
2024/05/04,06:00,6,1,01F0578S,01H0610S,32,99,6,0
2024/05/04,06:00,6,1,01F0578S,01H0610S,41,93,1,0
2024/05/04,06:00,6,1,01F0578S,01H0610S,42,0,0,0
2024/05/04,06:00,6,1,01F0578S,01H0610S,5,0,0,0
2024/05/04,06:05,6,1,01F0584N,01F0557N,31,102,50,0
2024/05/04,06:05,6,1,01F0584N,01F0557N,32,97,28,0
2024/05/04,06:05,6,1,01F0584N,01F0557N,41,95,8,0
2024/05/04,06:05,6,1,01F0584N,01F0557N,42,93,13,0
2024/05/04,06:05,6,1,01F0584N,01F0557N,5,90,12,0
2024/05/04,06:05,6,1,01F0633N,01F0584N,31,100,51,0
2024/05/04,06:05,6,1,01F0633N,01F0584N,32,100,25,0
2024/05/04,06:05,6,1,01F0633N,01F0584N,41,88,6,0
2024/05/04,06:05,6,1,01F0633N,01F0584N,42,86,9,0
2024/05/04,06:05,6,1,01F0633N,01F0584N,5,90,8,0
2024/05/04,06:05,6,1,01F0578S,01F0633S,31,100,69,0
2024/05/04,06:05,6,1,01F0578S,01F0633S,32,100,40,0
2024/05/04,06:05,6,1,01F0578S,01F0633S,41,95,2,0
2024/05/04,06:05,6,1,01F0578S,01F0633S,42,90,17,0
2024/05/04,06:05,6,1,01F0578S,01F0633S,5,82,9,0
2024/05/04,06:05,6,1,01F0633S,01F0664S,31,100,70,0
2024/05/04,06:05,6,1,01F0633S,01F0664S,32,100,33,0
2024/05/04,06:05,6,1,01F0633S,01F0664S,41,90,3,0
2024/05/04,06:05,6,1,01F0633S,01F0664S,42,86,13,0
2024/05/04,06:05,6,1,01F0633S,01F0664S,5,88,10,0
2024/05/04,06:05,6,1,01F0633N,01H0579N,31,99,22,0
2024/05/04,06:05,6,1,01F0633N,01H0579N,32,100,7,0
2024/05/04,06:05,6,1,01F0633N,01H0579N,41,0,0,0
2024/05/04,06:05,6,1,01F0633N,01H0579N,42,0,0,0
2024/05/04,06:05,6,1,01F0633N,01H0579N,5,0,0,0
2024/05/04,06:05,6,1,01F0578S,01H0610S,31,97,42,0
2024/05/04,06:05,6,1,01F0578S,01H0610S,32,93,8,0
2024/05/04,06:05,6,1,01F0578S,01H0610S,41,90,3,0
2024/05/04,06:05,6,1,01F0578S,01H0610S,42,0,0,0
2024/05/04,06:05,6,1,01F0578S,01H0610S,5,0,0,0
2024/05/04,06:10,6,1,01F0584N,01F0557N,31,97,73,0
2024/05/04,06:10,6,1,01F0584N,01F0557N,32,99,36,0
2024/05/04,06:10,6,1,01F0584N,01F0557N,41,82,2,0
2024/05/04,06:10,6,1,01F0584N,01F0557N,42,90,14,0
2024/05/04,06:10,6,1,01F0584N,01F0557N,5,90,12,0
2024/05/04,06:10,6,1,01F0633N,01F0584N,31,97,72,0
2024/05/04,06:10,6,1,01F0633N,01F0584N,32,95,30,0
2024/05/04,06:10,6,1,01F0633N,01F0584N,41,0,0,0
2024/05/04,06:10,6,1,01F0633N,01F0584N,42,86,13,0
2024/05/04,06:10,6,1,01F0633N,01F0584N,5,90,24,0
2024/05/04,06:10,6,1,01F0578S,01F0633S,31,100,80,0
2024/05/04,06:10,6,1,01F0578S,01F0633S,32,99,22,0
2024/05/04,06:10,6,1,01F0578S,01F0633S,41,86,1,0
2024/05/04,06:10,6,1,01F0578S,01F0633S,42,90,15,0
2024/05/04,06:10,6,1,01F0578S,01F0633S,5,79,3,0
2024/05/04,06:10,6,1,01F0633S,01F0664S,31,97,95,0
2024/05/04,06:10,6,1,01F0633S,01F0664S,32,100,36,0
2024/05/04,06:10,6,1,01F0633S,01F0664S,41,84,4,0
2024/05/04,06:10,6,1,01F0633S,01F0664S,42,90,14,0
2024/05/04,06:10,6,1,01F0633S,01F0664S,5,79,5,0
2024/05/04,06:10,6,1,01F0633N,01H0579N,31,97,22,0
2024/05/04,06:10,6,1,01F0633N,01H0579N,32,93,8,0
2024/05/04,06:10,6,1,01F0633N,01H0579N,41,88,2,0
2024/05/04,06:10,6,1,01F0633N,01H0579N,42,0,0,0
2024/05/04,06:10,6,1,01F0633N,01H0579N,5,0,0,0
2024/05/04,06:10,6,1,01F0578S,01H0610S,31,99,30,0
2024/05/04,06:10,6,1,01F0578S,01H0610S,32,97,16,0
2024/05/04,06:10,6,1,01F0578S,01H0610S,41,0,0,0
2024/05/04,06:10,6,1,01F0578S,01H0610S,42,0,0,0
2024/05/04,06:10,6,1,01F0578S,01H0610S,5,0,0,0
2024/05/04,06:15,6,1,01F0584N,01F0557N,31,100,73,0
2024/05/04,06:15,6,1,01F0584N,01F0557N,32,97,35,0
2024/05/04,06:15,6,1,01F0584N,01F0557N,41,90,1,0
2024/05/04,06:15,6,1,01F0584N,01F0557N,42,90,13,0
2024/05/04,06:15,6,1,01F0584N,01F0557N,5,90,20,0
2024/05/04,06:15,6,1,01F0633N,01F0584N,31,102,64,0
2024/05/04,06:15,6,1,01F0633N,01F0584N,32,95,24,0
2024/05/04,06:15,6,1,01F0633N,01F0584N,41,0,0,0
2024/05/04,06:15,6,1,01F0633N,01F0584N,42,97,16,0
2024/05/04,06:15,6,1,01F0633N,01F0584N,5,86,13,0
2024/05/04,06:15,6,1,01F0578S,01F0633S,31,97,111,0
2024/05/04,06:15,6,1,01F0578S,01F0633S,32,97,27,0
2024/05/04,06:15,6,1,01F0578S,01F0633S,41,72,1,0
2024/05/04,06:15,6,1,01F0578S,01F0633S,42,84,12,0
2024/05/04,06:15,6,1,01F0578S,01F0633S,5,91,4,0
2024/05/04,06:15,6,1,01F0633S,01F0664S,31,97,116,0
2024/05/04,06:15,6,1,01F0633S,01F0664S,32,97,35,0
2024/05/04,06:15,6,1,01F0633S,01F0664S,41,81,2,0
2024/05/04,06:15,6,1,01F0633S,01F0664S,42,90,8,0
2024/05/04,06:15,6,1,01F0633S,01F0664S,5,90,4,0
2024/05/04,06:15,6,1,01F0633N,01H0579N,31,97,27,0
2024/05/04,06:15,6,1,01F0633N,01H0579N,32,99,14,0
2024/05/04,06:15,6,1,01F0633N,01H0579N,41,97,1,0
2024/05/04,06:15,6,1,01F0633N,01H0579N,42,0,0,0
2024/05/04,06:15,6,1,01F0633N,01H0579N,5,0,0,0
2024/05/04,06:15,6,1,01F0578S,01H0610S,31,97,31,0
2024/05/04,06:15,6,1,01F0578S,01H0610S,32,90,11,0
2024/05/04,06:15,6,1,01F0578S,01H0610S,41,75,1,0
2024/05/04,06:15,6,1,01F0578S,01H0610S,42,0,0,0
2024/05/04,06:15,6,1,01F0578S,01H0610S,5,0,0,0
2024/05/04,06:20,6,1,01F0584N,01F0557N,31,99,66,0
2024/05/04,06:20,6,1,01F0584N,01F0557N,32,97,31,0
2024/05/04,06:20,6,1,01F0584N,01F0557N,41,90,1,0
2024/05/04,06:20,6,1,01F0584N,01F0557N,42,93,13,0
2024/05/04,06:20,6,1,01F0584N,01F0557N,5,90,15,0
2024/05/04,06:20,6,1,01F0633N,01F0584N,31,100,59,0
2024/05/04,06:20,6,1,01F0633N,01F0584N,32,100,29,0
2024/05/04,06:20,6,1,01F0633N,01F0584N,41,93,1,0
2024/05/04,06:20,6,1,01F0633N,01F0584N,42,90,10,0
2024/05/04,06:20,6,1,01F0633N,01F0584N,5,90,14,0
2024/05/04,06:20,6,1,01F0578S,01F0633S,31,100,99,0
2024/05/04,06:20,6,1,01F0578S,01F0633S,32,93,41,0
2024/05/04,06:20,6,1,01F0578S,01F0633S,41,90,4,0
2024/05/04,06:20,6,1,01F0578S,01F0633S,42,91,12,0
2024/05/04,06:20,6,1,01F0578S,01F0633S,5,93,6,0
2024/05/04,06:20,6,1,01F0633S,01F0664S,31,97,105,0
2024/05/04,06:20,6,1,01F0633S,01F0664S,32,93,33,0
2024/05/04,06:20,6,1,01F0633S,01F0664S,41,90,5,0
2024/05/04,06:20,6,1,01F0633S,01F0664S,42,90,11,0
2024/05/04,06:20,6,1,01F0633S,01F0664S,5,93,2,0
2024/05/04,06:20,6,1,01F0633N,01H0579N,31,100,35,0
2024/05/04,06:20,6,1,01F0633N,01H0579N,32,93,10,0
2024/05/04,06:20,6,1,01F0633N,01H0579N,41,0,0,0
2024/05/04,06:20,6,1,01F0633N,01H0579N,42,0,0,0
2024/05/04,06:20,6,1,01F0633N,01H0579N,5,0,0,0
2024/05/04,06:20,6,1,01F0578S,01H0610S,31,97,38,0
2024/05/04,06:20,6,1,01F0578S,01H0610S,32,93,10,0
2024/05/04,06:20,6,1,01F0578S,01H0610S,41,88,2,0
2024/05/04,06:20,6,1,01F0578S,01H0610S,42,0,0,0
2024/05/04,06:20,6,1,01F0578S,01H0610S,5,0,0,0
2024/05/04,06:25,6,1,01F0584N,01F0557N,31,100,78,0
2024/05/04,06:25,6,1,01F0584N,01F0557N,32,100,30,0
2024/05/04,06:25,6,1,01F0584N,01F0557N,41,88,8,0
2024/05/04,06:25,6,1,01F0584N,01F0557N,42,90,10,0
2024/05/04,06:25,6,1,01F0584N,01F0557N,5,86,12,0
2024/05/04,06:25,6,1,01F0633N,01F0584N,31,100,74,0
2024/05/04,06:25,6,1,01F0633N,01F0584N,32,100,28,0
2024/05/04,06:25,6,1,01F0633N,01F0584N,41,82,5,0
2024/05/04,06:25,6,1,01F0633N,01F0584N,42,86,16,0
2024/05/04,06:25,6,1,01F0633N,01F0584N,5,86,11,0
2024/05/04,06:25,6,1,01F0578S,01F0633S,31,100,109,0
2024/05/04,06:25,6,1,01F0578S,01F0633S,32,100,27,0
2024/05/04,06:25,6,1,01F0578S,01F0633S,41,86,5,0
2024/05/04,06:25,6,1,01F0578S,01F0633S,42,90,14,0
2024/05/04,06:25,6,1,01F0578S,01F0633S,5,86,5,0
2024/05/04,06:25,6,1,01F0633S,01F0664S,31,100,127,0
2024/05/04,06:25,6,1,01F0633S,01F0664S,32,97,38,0
2024/05/04,06:25,6,1,01F0633S,01F0664S,41,91,4,0
2024/05/04,06:25,6,1,01F0633S,01F0664S,42,86,9,0
2024/05/04,06:25,6,1,01F0633S,01F0664S,5,86,2,0
2024/05/04,06:25,6,1,01F0633N,01H0579N,31,93,33,0
2024/05/04,06:25,6,1,01F0633N,01H0579N,32,99,16,0
2024/05/04,06:25,6,1,01F0633N,01H0579N,41,0,0,0
